country,track_name,artist_names,date,total_weeks,total_streams,avg_streams_per_week
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",24,503,5157207,2578603.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",24,503,6221081,3110540.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",19,502,4245571,2122785.5
IN,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",13,502,3447879,1723939.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",17,501,5410375,2705187.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",31,501,4513882,2256941.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",17,501,5728449,2864224.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",12,500,4181020,2090510.0
IN,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",06,500,3795749,1897874.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",10,499,5384403,2692201.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",24,499,4445388,2222694.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",10,499,5525801,2762900.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",03,497,5097307,2548653.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",17,497,4530628,2265314.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",03,497,5669138,2834569.0
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",30,496,4245172,2122586.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",30,496,4587961,2293980.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",10,495,4351485,2175742.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",23,494,4144277,2072138.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",23,494,4688213,2344106.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",03,493,4559916,2279958.0
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",16,492,3952178,1976089.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",30,492,4147559,2073779.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",16,492,4317047,2158523.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",09,490,4511783,2255891.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",23,490,4140703,2070351.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",09,490,4430736,2215368.0
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",02,488,4535749,2267874.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",16,488,3977755,1988877.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",02,488,4353367,2176683.5
IN,Khairiyat,"Pritam, Arijit Singh",08,487,2210131,1105065.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",08,486,2791569,1395784.5
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",09,486,4151951,2075975.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",08,486,2482787,1241393.5
IN,Khairiyat,"Pritam, Arijit Singh",01,485,2363650,1181825.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",01,484,2842568,1421284.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",02,484,4126066,2063033.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",01,484,2590797,1295398.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",27,482,5087328,2543664.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",27,482,4595414,2297707.0
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",20,480,5106631,2553315.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",20,480,4607492,2303746.0
IN,Khairiyat,"Pritam, Arijit Singh",26,479,2618847,1309423.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",13,478,5451757,2725878.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",26,478,3000038,1500019.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",27,478,4365030,2182515.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",26,478,2994472,1497236.0
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",13,478,4617741,2308870.5
IN,Khairiyat,"Pritam, Arijit Singh",19,477,2643227,1321613.5
IN,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",06,476,5192104,2596052.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",19,476,3176950,1588475.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",20,476,4224629,2112314.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",19,476,2761126,1380563.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",31,476,2668485,1334242.5
IN,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",06,476,4876111,2438055.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",31,475,3390796,1695398.0
IN,Khairiyat,"Pritam, Arijit Singh",12,475,2570545,1285272.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",12,474,3009574,1504787.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",13,474,4361976,2180988.0
IN,Khairiyat,"Pritam, Arijit Singh",31,474,2714259,1357129.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",12,474,2450511,1225255.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",24,473,3351804,1675902.0
IN,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra, Manoj Muntashir",06,472,4414271,2207135.5
IN,Khairiyat,"Pritam, Arijit Singh",24,472,2530436,1265218.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",10,472,2212438,1106219.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",17,471,3262555,1631277.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",10,469,3274184,1637092.0
IN,Khairiyat,"Pritam, Arijit Singh",03,468,2525532,1262766.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",03,467,3286633,1643316.5
IN,Khairiyat,"Pritam, Arijit Singh",30,467,2421144,1210572.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",30,466,3107721,1553860.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",30,466,2658777,1329388.5
IN,Khairiyat,"Pritam, Arijit Singh",23,465,2532137,1266068.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",23,464,2978772,1489386.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",23,464,2733479,1366739.5
IN,Khairiyat,"Pritam, Arijit Singh",16,463,2499986,1249993.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",16,462,3006557,1503278.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",16,462,2748835,1374417.5
IN,Khairiyat,"Pritam, Arijit Singh",09,461,2677042,1338521.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",09,460,2989701,1494850.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",09,460,3140583,1570291.5
IN,Khairiyat,"Pritam, Arijit Singh",02,459,2638024,1319012.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",02,458,3035366,1517683.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",02,458,3056311,1528155.5
IN,Kalank - Title Track,"Pritam, Arijit Singh",08,456,2431894,1215947.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",27,456,2452665,1226332.5
IN,Kalank - Title Track,"Pritam, Arijit Singh",01,454,2424507,1212253.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",20,454,2497376,1248688.0
IN,Khairiyat,"Pritam, Arijit Singh",27,453,2479827,1239913.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",08,452,2247115,1123557.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",27,452,3489413,1744706.5
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",13,452,2511886,1255943.0
IN,Khairiyat,"Pritam, Arijit Singh",20,451,2384650,1192325.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",01,450,2248652,1124326.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",20,450,3139592,1569796.0
IN,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva, Tulsi Kumar",06,450,2671967,1335983.5
IN,Khairiyat,"Pritam, Arijit Singh",13,449,2471420,1235710.0
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",13,448,3258869,1629434.5
IN,Khairiyat,"Pritam, Arijit Singh",06,447,2545365,1272682.5
IN,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",06,446,3380360,1690180.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",26,444,2404062,1202031.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",10,443,2236007,1118003.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",19,442,2446956,1223478.0
IN,Shayad,"Pritam, Arijit Singh",26,442,3889509,1944754.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",03,441,2316030,1158015.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",12,440,2314426,1157213.0
IN,Shayad,"Pritam, Arijit Singh",19,440,4216043,2108021.5
IN,Shayad,"Pritam, Arijit Singh",31,439,4455360,2227680.0
IN,Shayad,"Pritam, Arijit Singh",12,438,3983924,1991962.0
IN,Shayad,"Pritam, Arijit Singh",24,437,4395133,2197566.5
IN,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",31,435,2945108,1472554.0
IN,Shayad,"Pritam, Arijit Singh",17,435,4232824,2116412.0
IN,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",24,433,2776757,1388378.5
IN,Shayad,"Pritam, Arijit Singh",10,433,4255139,2127569.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",30,432,2407428,1203714.0
IN,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",17,431,2602914,1301457.0
IN,Sakhiyaan,Maninder Buttar,23,431,2026102,1013051.0
IN,Shayad,"Pritam, Arijit Singh",03,431,4501529,2250764.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",23,430,2353433,1176716.5
IN,Shayad,"Pritam, Arijit Singh",30,430,3544989,1772494.5
IN,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",10,429,2606538,1303269.0
IN,Dil Diyan Gallan,Atif Aslam,24,429,3396161,1698080.5
IN,Sakhiyaan,Maninder Buttar,16,429,2038348,1019174.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",16,428,2334629,1167314.5
IN,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",03,427,2629957,1314978.5
IN,Dil Diyan Gallan,Atif Aslam,17,427,3350712,1675356.0
IN,Sakhiyaan,Maninder Buttar,09,427,2101395,1050697.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",09,426,2523967,1261983.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",27,426,2406876,1203438.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",02,424,2534466,1267233.0
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",20,424,2341885,1170942.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",13,422,2319623,1159811.5
IN,Shayad,"Pritam, Arijit Singh",02,422,3767659,1883829.5
IN,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon, Sachet-Parampara",06,420,2357378,1178689.0
IN,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana, Tanishk-Vayu",17,418,2656164,1328082.0
IN,Shayad,"Pritam, Arijit Singh",27,416,4052314,2026157.0
IN,Shayad,"Pritam, Arijit Singh",20,414,4038144,2019072.0
IN,Shayad,"Pritam, Arijit Singh",13,412,4034497,2017248.5
IN,Shayad,"Pritam, Arijit Singh",06,410,4058009,2029004.5
JP,Shape of You,Ed Sheeran,28,1368,1530228,382557.0
JP,Shape of You,Ed Sheeran,21,1364,1511023,377755.75
JP,Shape of You,Ed Sheeran,14,1360,1471720,367930.0
JP,Shape of You,Ed Sheeran,07,1356,1464891,366222.75
JP,君はロックを聴かない,Aimyon,28,1280,1930760,482690.0
JP,君はロックを聴かない,Aimyon,21,1276,1913795,478448.75
JP,君はロックを聴かない,Aimyon,14,1272,1905927,476481.75
JP,小さな恋のうた,MONGOL800,21,1270,1422482,355620.5
JP,君はロックを聴かない,Aimyon,07,1268,1915231,478807.75
JP,青と夏,Mrs. GREEN APPLE,28,1188,4947460,1236865.0
JP,Marigold,Aimyon,28,1184,1804929,451232.25
JP,青と夏,Mrs. GREEN APPLE,21,1184,4912323,1228080.75
JP,Marigold,Aimyon,21,1180,1782659,445664.75
JP,青と夏,Mrs. GREEN APPLE,14,1180,4852902,1213225.5
JP,Marigold,Aimyon,14,1176,1782313,445578.25
JP,青と夏,Mrs. GREEN APPLE,07,1176,5067153,1266788.25
JP,Marigold,Aimyon,07,1172,1844006,461001.5
JP,さよならエレジー,SUDA MASAKI,28,1131,1365814,341453.5
JP,さよならエレジー,SUDA MASAKI,21,1127,1382545,345636.25
JP,さよならエレジー,SUDA MASAKI,14,1123,1336623,334155.75
JP,さよならエレジー,SUDA MASAKI,07,1119,1331469,332867.25
JP,チェリー,SPITZ,28,1100,1921273,480318.25
JP,チェリー,SPITZ,21,1096,1886903,471725.75
JP,チェリー,SPITZ,14,1092,1823462,455865.5
JP,チェリー,SPITZ,07,1088,1831668,457917.0
JP,Shape of You,Ed Sheeran,12,1066,1130521,376840.33
JP,Shape of You,Ed Sheeran,05,1063,1183771,394590.33
JP,白日,King Gnu,28,1059,1871736,467934.0
JP,高嶺の花子さん,back number,28,1056,3587788,896947.0
JP,白日,King Gnu,21,1055,1845633,461408.25
JP,高嶺の花子さん,back number,21,1052,3385429,846357.25
JP,白日,King Gnu,14,1051,1792191,448047.75
JP,高嶺の花子さん,back number,14,1048,3297990,824497.5
JP,白日,King Gnu,07,1047,1793510,448377.5
JP,高嶺の花子さん,back number,07,1044,3202487,800621.75
JP,Shape of You,Ed Sheeran,25,1041,1127661,375887.0
JP,Shape of You,Ed Sheeran,18,1038,1069229,356409.67
JP,Shape of You,Ed Sheeran,11,1035,1046050,348683.33
JP,Shape of You,Ed Sheeran,04,1032,1086467,362155.67
JP,僕のこと,Mrs. GREEN APPLE,28,1032,2328348,582087.0
JP,愛唄,GReeeeN,14,1031,1467564,366891.0
JP,Pretender,OFFICIAL HIGE DANDISM,28,1028,1821091,455272.75
JP,僕のこと,Mrs. GREEN APPLE,21,1028,2260395,565098.75
JP,僕のこと,Mrs. GREEN APPLE,14,1024,2220600,555150.0
JP,僕のこと,Mrs. GREEN APPLE,07,1020,2290642,572660.5
JP,Pretender,OFFICIAL HIGE DANDISM,07,1016,1812448,453112.0
JP,Shape of You,Ed Sheeran,29,1008,1089623,363207.67
JP,Shape of You,Ed Sheeran,22,1005,1112975,370991.67
JP,Shape of You,Ed Sheeran,15,1002,1131528,377176.0
JP,君はロックを聴かない,Aimyon,12,1000,1355940,451980.0
JP,君はロックを聴かない,Aimyon,05,997,1411709,470569.67
JP,小さな恋のうた,MONGOL800,12,993,1122104,374034.67
JP,小さな恋のうた,MONGOL800,05,990,1179251,393083.67
JP,君はロックを聴かない,Aimyon,25,975,1373788,457929.33
JP,君はロックを聴かない,Aimyon,18,972,1465383,488461.0
JP,君はロックを聴かない,Aimyon,11,969,1458220,486073.33
JP,君はロックを聴かない,Aimyon,04,966,1452666,484222.0
JP,小さな恋のうた,MONGOL800,18,960,1067306,355768.67
JP,小さな恋のうた,MONGOL800,04,956,968963,322987.67
JP,君はロックを聴かない,Aimyon,29,942,1383632,461210.67
JP,君はロックを聴かない,Aimyon,22,939,1347473,449157.67
JP,ノーダウト,OFFICIAL HIGE DANDISM,04,936,1151426,383808.67
JP,君はロックを聴かない,Aimyon,15,936,1340240,446746.67
JP,小さな恋のうた,MONGOL800,29,936,1053267,351089.0
JP,小さな恋のうた,MONGOL800,22,933,1112060,370686.67
JP,青と夏,Mrs. GREEN APPLE,12,931,4257368,1419122.67
JP,小さな恋のうた,MONGOL800,15,930,1051962,350654.0
JP,Marigold,Aimyon,12,928,1355476,451825.33
JP,青と夏,Mrs. GREEN APPLE,05,928,4169874,1389958.0
JP,Marigold,Aimyon,05,925,1354610,451536.67
JP,青と夏,Mrs. GREEN APPLE,25,906,4415981,1471993.67
JP,Marigold,Aimyon,25,903,1841594,613864.67
JP,青と夏,Mrs. GREEN APPLE,18,903,4228662,1409554.0
JP,ワタリドリ,[Alexandros],29,901,998304,332768.0
JP,Marigold,Aimyon,18,900,1671507,557169.0
JP,青と夏,Mrs. GREEN APPLE,11,900,4162736,1387578.67
JP,Marigold,Aimyon,11,897,1568589,522863.0
JP,青と夏,Mrs. GREEN APPLE,04,897,4121715,1373905.0
JP,Marigold,Aimyon,04,894,1419587,473195.67
JP,キセキ,GReeeeN,05,882,1118028,372676.0
JP,青と夏,Mrs. GREEN APPLE,29,873,4255817,1418605.67
JP,Marigold,Aimyon,29,870,1344463,448154.33
JP,青と夏,Mrs. GREEN APPLE,22,870,4251114,1417038.0
JP,Marigold,Aimyon,22,867,1372124,457374.67
JP,青と夏,Mrs. GREEN APPLE,15,867,4277142,1425714.0
JP,チェリー,SPITZ,12,865,1351369,450456.33
JP,Marigold,Aimyon,15,864,1392736,464245.33
JP,チェリー,SPITZ,05,862,1407082,469027.33
JP,さよならエレジー,SUDA MASAKI,11,858,994297,331432.33
JP,チェリー,SPITZ,25,840,1476982,492327.33
JP,チェリー,SPITZ,18,837,1418069,472689.67
JP,チェリー,SPITZ,11,834,1354834,451611.33
JP,白日,King Gnu,12,833,1168836,389612.0
JP,高嶺の花子さん,back number,12,832,2775543,925181.0
JP,チェリー,SPITZ,04,831,1401193,467064.33
JP,白日,King Gnu,05,830,1191359,397119.67
JP,高嶺の花子さん,back number,05,829,2720644,906881.33
JP,さよならエレジー,SUDA MASAKI,22,826,957042,319014.0
JP,僕のこと,Mrs. GREEN APPLE,12,814,1906405,635468.33
JP,Pretender,OFFICIAL HIGE DANDISM,12,811,1297299,432433.0
JP,僕のこと,Mrs. GREEN APPLE,05,811,1892164,630721.33
JP,白日,King Gnu,25,810,1271863,423954.33
JP,チェリー,SPITZ,29,807,1423129,474376.33
JP,白日,King Gnu,18,807,1262264,420754.67
JP,高嶺の花子さん,back number,25,807,2961422,987140.67
JP,チェリー,SPITZ,22,804,1462341,487447.0
JP,白日,King Gnu,11,804,1236489,412163.0
JP,高嶺の花子さん,back number,18,804,2931708,977236.0
JP,チェリー,SPITZ,15,801,1378431,459477.0
JP,白日,King Gnu,04,801,1241870,413956.67
JP,高嶺の花子さん,back number,11,801,2960973,986991.0
JP,高嶺の花子さん,back number,04,798,3007240,1002413.33
JP,僕のこと,Mrs. GREEN APPLE,25,789,1739803,579934.33
JP,Pretender,OFFICIAL HIGE DANDISM,25,786,1356204,452068.0
JP,僕のこと,Mrs. GREEN APPLE,18,786,1687943,562647.67
JP,Pretender,OFFICIAL HIGE DANDISM,18,783,1341460,447153.33
JP,ただ君に晴れ,Yorushika,25,783,3908876,1302958.67
JP,僕のこと,Mrs. GREEN APPLE,11,783,1619683,539894.33
JP,Pretender,OFFICIAL HIGE DANDISM,11,780,1313217,437739.0
JP,僕のこと,Mrs. GREEN APPLE,04,780,1621447,540482.33
JP,白日,King Gnu,22,774,1132521,377507.0
JP,高嶺の花子さん,back number,29,774,2377632,792544.0
JP,白日,King Gnu,15,771,1196803,398934.33
JP,高嶺の花子さん,back number,22,771,2390987,796995.67
JP,高嶺の花子さん,back number,15,768,2349081,783027.0
JP,僕のこと,Mrs. GREEN APPLE,29,756,1514292,504764.0
JP,Pretender,OFFICIAL HIGE DANDISM,29,753,1274592,424864.0
JP,僕のこと,Mrs. GREEN APPLE,22,753,1506865,502288.33
JP,僕のこと,Mrs. GREEN APPLE,15,750,1531332,510444.0
JP,Pretender,OFFICIAL HIGE DANDISM,15,747,1337024,445674.67
JP,Shape of You,Ed Sheeran,08,698,798816,399408.0
JP,Shape of You,Ed Sheeran,01,696,824642,412321.0
JP,Shape of You,Ed Sheeran,26,690,707498,353749.0
JP,Shape of You,Ed Sheeran,19,688,695349,347674.5
JP,Shape of You,Ed Sheeran,31,687,779080,389540.0
JP,Shape of You,Ed Sheeran,24,685,775458,387729.0
JP,Shape of You,Ed Sheeran,17,683,816983,408491.5
JP,Shape of You,Ed Sheeran,10,681,861869,430934.5
JP,Shape of You,Ed Sheeran,03,679,762690,381345.0
JP,Shape of You,Ed Sheeran,30,678,720875,360437.5
JP,Shape of You,Ed Sheeran,23,676,742001,371000.5
JP,Shape of You,Ed Sheeran,16,674,730755,365377.5
JP,Shape of You,Ed Sheeran,09,672,746662,373331.0
JP,Shape of You,Ed Sheeran,02,670,704575,352287.5
JP,Shape of You,Ed Sheeran,27,664,755716,377858.0
JP,Shape of You,Ed Sheeran,20,662,716913,358456.5
JP,Shape of You,Ed Sheeran,13,660,721343,360671.5
JP,Shape of You,Ed Sheeran,06,658,736470,368235.0
JP,君はロックを聴かない,Aimyon,08,654,851881,425940.5
JP,君はロックを聴かない,Aimyon,01,652,935887,467943.5
JP,君はロックを聴かない,Aimyon,26,646,964154,482077.0
JP,君はロックを聴かない,Aimyon,19,644,940007,470003.5
JP,小さな恋のうた,MONGOL800,01,644,738254,369127.0
JP,小さな恋のうた,MONGOL800,26,644,748264,374132.0
JP,君はロックを聴かない,Aimyon,31,643,985034,492517.0
JP,小さな恋のうた,MONGOL800,19,642,796171,398085.5
JP,君はロックを聴かない,Aimyon,24,641,918115,459057.5
JP,小さな恋のうた,MONGOL800,31,641,721801,360900.5
JP,君はロックを聴かない,Aimyon,17,639,933221,466610.5
JP,小さな恋のうた,MONGOL800,24,639,713229,356614.5
JP,君はロックを聴かない,Aimyon,10,637,903314,451657.0
JP,小さな恋のうた,MONGOL800,17,637,713595,356797.5
JP,君はロックを聴かない,Aimyon,03,635,918586,459293.0
JP,小さな恋のうた,MONGOL800,10,635,720449,360224.5
JP,君はロックを聴かない,Aimyon,30,634,933436,466718.0
JP,小さな恋のうた,MONGOL800,03,633,754980,377490.0
JP,君はロックを聴かない,Aimyon,23,632,880806,440403.0
JP,小さな恋のうた,MONGOL800,30,631,715931,357965.5
JP,君はロックを聴かない,Aimyon,16,630,902744,451372.0
JP,小さな恋のうた,MONGOL800,23,629,707821,353910.5
JP,君はロックを聴かない,Aimyon,09,628,868866,434433.0
JP,君はロックを聴かない,Aimyon,02,626,883426,441713.0
JP,小さな恋のうた,MONGOL800,09,626,738000,369000.0
JP,小さな恋のうた,MONGOL800,02,624,697155,348577.5
JP,君はロックを聴かない,Aimyon,27,620,884022,442011.0
JP,君はロックを聴かない,Aimyon,20,618,854086,427043.0
JP,小さな恋のうた,MONGOL800,27,618,715811,357905.5
JP,君はロックを聴かない,Aimyon,13,616,844997,422498.5
JP,小さな恋のうた,MONGOL800,20,616,746588,373294.0
JP,ノーダウト,OFFICIAL HIGE DANDISM,30,614,812720,406360.0
JP,君はロックを聴かない,Aimyon,06,614,876134,438067.0
JP,小さな恋のうた,MONGOL800,13,614,706384,353192.0
JP,ノーダウト,OFFICIAL HIGE DANDISM,23,612,799779,399889.5
JP,小さな恋のうた,MONGOL800,06,612,684135,342067.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,16,610,767049,383524.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,09,608,784617,392308.5
JP,青と夏,Mrs. GREEN APPLE,08,608,3101303,1550651.5
JP,Marigold,Aimyon,08,606,1042779,521389.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,02,606,808196,404098.0
JP,ワタリドリ,[Alexandros],31,606,676871,338435.5
JP,青と夏,Mrs. GREEN APPLE,01,606,3191091,1595545.5
JP,Marigold,Aimyon,01,604,1444778,722389.0
JP,ワタリドリ,[Alexandros],24,604,680905,340452.5
JP,ワタリドリ,[Alexandros],17,602,704013,352006.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,27,600,715142,357571.0
JP,青と夏,Mrs. GREEN APPLE,26,600,2904284,1452142.0
JP,Marigold,Aimyon,26,598,954107,477053.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,20,598,708337,354168.5
JP,青と夏,Mrs. GREEN APPLE,19,598,2863549,1431774.5
JP,青と夏,Mrs. GREEN APPLE,31,597,2856986,1428493.0
JP,Marigold,Aimyon,19,596,952236,476118.0
JP,ノーダウト,OFFICIAL HIGE DANDISM,13,596,672746,336373.0
JP,Marigold,Aimyon,31,595,1122447,561223.5
JP,青と夏,Mrs. GREEN APPLE,24,595,2854653,1427326.5
JP,ノーダウト,OFFICIAL HIGE DANDISM,06,594,705126,352563.0
JP,Marigold,Aimyon,24,593,1033503,516751.5
JP,青と夏,Mrs. GREEN APPLE,17,593,2981342,1490671.0
JP,Marigold,Aimyon,17,591,1102761,551380.5
JP,青と夏,Mrs. GREEN APPLE,10,591,2979094,1489547.0
JP,Marigold,Aimyon,10,589,1033615,516807.5
JP,青と夏,Mrs. GREEN APPLE,03,589,3226375,1613187.5
JP,青と夏,Mrs. GREEN APPLE,30,588,2720026,1360013.0
