Country,artist_names,streams
SE,"Asme, 1.Cuz",356758
SE,"Dotter, Lasse Skriver",348893
SE,"Tyler, The Creator, Daniel Caesar",347573
SE,Bing Crosby,346817
SE,"Burna Boy, Dave",344623
SE,"Magnus Uggla, Sofie Svensson & Dom Där",344117
SE,LOVA,343546
SE,Bambie Thug,340455
SE,Style,340285
SE,"Gaboro, ROMANOS",339565
SE,Edde,338794
SE,"Marcus & Martinus, Katastrofe",335903
SE,5iftyy,334302
SE,"Lil Durk, J. Cole",333789
SE,"Eminem, Jelly Roll",332667
SE,"Jireel, SONDURE",332117
SE,Thåström,331838
SE,"Gaboro, MAKKARA",328106
SE,Hasse Andersson,325218
SE,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",321236
SE,The Citizens of Halloween,321214
SE,"C.Gambino, Baby Gang",320761
SE,A$AP Rocky,320649
SE,"PERZZONA, GingerJompa",319021
SE,Nuqi,314376
SE,"Montana, Rami Bazi, Balotelli",311025
SE,"Kabin Crew, Lisdoonvarna Crew",310629
SE,Jung Kook,295269
SE,Carly Rae Jepsen,289098
SE,"David Guetta, Alphaville, Ava Max",285736
SE,Sinéad O'Connor,284547
SE,Ayra Starr,283435
SE,Ghost,277628
SE,"Flume, kai",274701
SE,Windows95Man,274060
SE,ODZ,273204
SE,Judy Garland,272190
SE,"Johnossi, Lars Winnerbäck",269281
SE,Eagles,267785
SE,Cher,264805
SE,"Dani M, ADAAM, DAN",259091
SE,Lola Young,256652
SE,Gustaf & Viktor Norén,254362
SE,Lee Bloccboy,254240
SE,"Robbie Williams, Bryan Adams",253853
SE,Silvester Belt,251526
SE,"Drake, J. Cole",247353
SE,Lasse Skriver,241324
SE,"Eminem, White Gold",240761
SE,The Beach Boys,240758
SE,Whitney Houston,239253
SE,"Greekazo, Pablo Paz, takenoelz",234868
SE,"Dina Ögon, Seinabo Sey",234245
SE,"Tjuvjakt, ADAAM",233758
SE,"Nathan K, Capo 13",231799
SE,noll2,228250
SE,"Drake, Bad Bunny",226741
SE,ISAAK,226333
SE,"David Guetta, Girl On Couch, Billen Ted",225801
SE,Olly Alexander (Years & Years),225124
SE,"Tove Lo, SG Lewis",224832
SE,Björn Skifs,221606
SE,Kaleen,220753
SE,"Swedish House Mafia, Alicia Keys",218318
SE,"Brett Eldredge, Meghan Trainor",213712
SE,Ben Mitkus,213127
SE,"Rami, G1ocatore",212837
SE,"Charli xcx, Ariana Grande",211542
SE,"Benjamin Ingrosso, Astrid S",211389
SE,Parham,211042
SE,"Ricky Rich, Dani M",210433
SE,Anna Bergendahl,210225
SE,"Kendrick Lamar, Dody6",210196
SE,"Future, Metro Boomin, Travis Scott, Playboi Carti",209920
SE,Paul McCartney,209673
SE,"5MIINUST, Puuluup",208468
SE,Freestyle,206707
SE,"Pharrell Williams, Miley Cyrus",205463
SE,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",203185
SE,Silia Kapsis,202800
SE,Toploader,202643
SE,"Tyla, Travis Scott",202534
SE,Slade,200326
SE,"Dani M, Greekazo",199497
SE,"4batz, Drake",199089
SE,SNÖFALL,196614
SE,Mats Paulson,196534
SE,"Lellow, Saliboy",196337
SE,"Beyoncé, Post Malone",195402
SE,"GULEED, Blizzy, Mukki",194883
SE,Mohelá,194786
SE,Bon Iver,194760
SE,"Clean Bandit, Anne-Marie, David Guetta",194511
SE,Marina Satti,194390
SE,Ladaniva,194056
SE,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch",191779
SE,Chuck Berry,191349
SE,"Tyler, The Creator",191057
SE,"Galantis, David Guetta, 5 Seconds of Summer",190886
SE,"Future, Metro Boomin, Travis Scott",188847
SE,Wizzard,188761
SE,Nebulossa,187284
SE,Ella Fitzgerald,187055
SE,"Samir & Viktor, FRÖKEN SNUSK",186726
SE,Angel,186695
SE,Dolores,186309
SE,"Viktor Norén, Lisa Nilsson",186309
SE,"21 Savage, Travis Scott, Metro Boomin",186043
SE,"Pitbull, John Ryan",185824
SE,"Post Malone, Chris Stapleton",185507
SE,"Camila Cabello, Drake",185365
SE,Busungarna,185115
SE,"Dizzy, Montana",184714
SE,Perikles,184648
SE,"Shawn Mendes, Camila Cabello",184123
SE,Andreas Weise,183605
SE,"AP51, Yasin",183138
SE,Anis Don Demina,182796
SE,"Petter, Reyn",182468
SE,Susan Boyle,182244
SE,"VC Barre, 01an",181502
SE,"Roc Boyz, Jireel",181360
SE,"Jireel, Daniela Rathana",181083
SE,"Benjamin Ingrosso, Olly Alexander (Years & Years)",180865
SE,Ansiktet,180158
SE,"Thomas Stenström, Chris Holsten",179308
SE,Per Gessle,179063
SE,"Alesso, Nate Smith",178273
SE,"Eminem, JID",177991
SE,Icona Pop,177982
SE,Sarek,177943
SE,Ray Parker Jr.,177764
SE,24K,176680
SE,"23, Ninety",174748
SE,"Soolking, ADAAM",174463
SE,Macklemore,174315
SE,"VC Barre, 1.Cuz",174180
SE,"Charli xcx, Robyn, Yung Lean",172929
SE,"Travis Scott, Beyoncé",172362
SE,"Kendrick Lamar, AzChike",172254
SE,"Eminem, Sly Pyper",171775
SE,Kite,171380
SE,"FRÖKEN SNUSK, Rasmus Gozzi",170989
SE,"Robin Kadir, Denz, Parham, Jaqe",170785
SE,"Sam Barber, Avery Anna",168812
SE,"Adolf Fredriks Ungdomskör, Adolf Fredriks Flickkör",168318
SE,Central Cee,167388
SE,"Marcus & Martinus, VIZE",167317
SE,"Edward Maya, Vika Jigulina",167206
SE,"Dean Lewis, Julia Michaels",167200
SE,"Hooja, Moonica Mac",166977
SE,"Alive Gospel, Molly Hammar",166938
SE,"Travis Scott, Rob49, 21 Savage",166795
SE,"Drake, 21 Savage",166469
SE,Playboi Carti,166153
SE,Adel,166118
SE,Gigi D'Agostino,165765
SE,"Nuqi, GULEED",165693
SE,"Fred again.., Obongjayar",165415
SE,Jakob Karlberg,165331
SE,"Sam Smith, Madonna",164842
SE,Fjellrev,164422
SE,"Matoma, Miriam Bryant, Hver gang vi møtes",164378
SE,Kapten Röd,163966
SE,"Eminem, Juice WRLD",163630
SE,"Adel, Ceasar DD",163357
SE,Laleh,163165
SE,"Travis Scott, Teezo Touchdown",162977
SE,"Nineb Youk, TOQUEL, Jo Lids",162921
SE,De Vet Du,162888
SE,"LOAM, ADAAM",162391
SE,"Jiggz, Papi Santana",160736
SE,Metallica,160522
SE,"Dani M, B.Baby",159946
SE,"*NSYNC, Justin Timberlake",159477
SE,BELL,159151
SE,"AKI, STOR, ODZ",159109
SE,"Lill-Babs, J.O.X",158197
SE,"Hypaton, David Guetta",157713
SE,Juice WRLD,157379
SE,"Timbaland, Nelly Furtado, Justin Timberlake",157361
SE,"The Weeknd, Ariana Grande",156939
SE,"Mohelá, ADAAM",156870
SE,Imagine Dragons,156700
SE,Crowded House,156614
SE,Lil Nas X,156474
SE,"Tyla, Gunna, Skillibeng",155786
SE,Fred Åkerström,155662
SE,Grannen Måns,155564
SE,Peps Persson,155542
SE,"Benjamin Ingrosso, Alba August",154938
SE,Glenmark Eriksson Strömstedt,154482
SE,"Elias Hurtig, The Nowhere Boy, Sofijah",154395
SE,KIDDO,154353
SE,YNW Melly,153956
SE,"FRÖKEN SNUSK, Kuselofte, B3nte, Fakkboiz",153786
SE,"Adel, SH1, Le Winter",153033
SE,"Post Malone, Jelly Roll",152273
SE,"Albin Lee Meldau, Jack Savoretti",151721
SE,"Post Malone, Tim McGraw",151278
SE,"Future, Metro Boomin",151210
SE,"Sickan, Sweyway",150916
SE,"ADAAM, Broiler",150458
SE,"Jung Kook, Jack Harlow",150094
SE,"LBSB, Carina Dahl",150077
SE,"Per Gessle, Albin Lee Meldau",149924
SE,Dom Första,149670
SE,"Earth, Wind & Fire",149068
SE,"Josef Slunge, Håkan Hellström",148951
SE,Oscar Zia,148826
SE,"Beyoncé, Linda Martell, Shaboozey",148274
SE,"Simon Superti, estraden",148193
SE,"David Guetta, Alesso, Madison Love",148089
SE,"Z.E, LaStreet, ARB",148018
SE,"Coldplay, Selena Gomez",147940
SE,G-Eazy,147509
SE,Cardi B,147318
SE,Bruno Mars,147285
SE,"Dizzy, El Papi",146953
SE,Chance Peña,146728
SE,Jonathan Johansson,145783
SE,"Lia Larsson, Tone Sekelius, Lisa Ajax",145235
SE,"Joakim Berg, Maria Jane Smith",144712
SE,"Per Gessle, Molly Hammar",144097
SE,"Calvin Harris, Rag'n'Bone Man",144080
SE,"Carola, Nause",143655
SE,"Billie Eilish, Khalid",143552
SE,"ROMANOS, Greekazo, B.Baby",143289
SE,The Lumineers,143022
SE,"Future, Metro Boomin, The Weeknd",142977
SE,"Avicii, Sandro Cavazza",142229
SE,Engmans Kapell,142106
SE,Dree Low,141169
SE,"Drake, Teezo Touchdown",140547
SE,"Awave, Asme",140503
SE,Snook,140351
SE,Rihanna,139933
SE,Tiësto,139281
SE,"Rasmus Gozzi, FRÖKEN SNUSK, aNtik",138648
SE,"Bebe Rexha, David Guetta",137685
SE,Lizzo,136992
SE,Queen,136800
SE,"Victor Leksell, Vittorio Grasso",136754
SE,"Alok, Bebe Rexha",136290
SE,"21 Savage, Doja Cat",135801
SE,"Travis Scott, The Weeknd, Swae Lee",135721
SE,Sticky,135230
SE,Simon Superti,135037
SE,"Robin Kadir, C.Gambino, 23",134859
SE,"Noah Kahan, Sam Fender",134594
SE,Black Sabbath,133917
SE,"Tiësto, 21 Savage, BIA",133198
SE,"Travis Scott, Young Thug",132998
SE,"The Script, will.i.am",132740
SE,Cutting Crew,132655
SE,"Z.E, ARB",132539
SE,The Rolling Stones,131815
SE,"Luc1ano, lovad",130284
SE,"Asme, SRNO",130213
SE,Niall Horan,129516
SE,Michael Jackson,128904
SE,"Cardi B, Megan Thee Stallion",128589
SE,"Fred again.., Jozzy, Jim Legxacy",127302
SE,LBSB,125415
SE,"LBSB, J.O.X",125333
SE,Tove Lo,123462
SE,"Kanye West, Dwele",120570
TH,LISA,293066531
TH,V,260679592
TH,Jimin,212427048
TH,"Jung Kook, Latto",191332131
TH,Jung Kook,178885411
TH,fellow fellow,107270299
TH,Mirrr,101520299
TH,TEN,89166603
TH,NONT TANONT,88650405
TH,Musketeers,80474720
TH,PUN,78746156
TH,Jeff Satur,75860830
TH,Only Monday,74787110
TH,"Jung Kook, Jack Harlow",72199813
TH,PURPEECH,70877713
TH,MEYOU,67768252
TH,Anatomy Rabbit,64713059
TH,Jin,61128209
TH,THE TOYS,61107065
TH,Sabrina Carpenter,60440313
TH,aespa,60302265
TH,Three Man Down,60087331
TH,YOUNGOHM,57061033
TH,Billkin,56676450
TH,Whatcharawalee,55862549
TH,Cocktail,55232011
TH,FREEHAND,54758386
TH,"LISA, ROSALÍA",54602913
TH,Taylor Swift,53850961
TH,Dept,52127222
TH,D Gerrard,52072462
TH,เรนิษรา,51459649
TH,YEW,50610385
TH,Newery,50544702
TH,Agust D,47373178
TH,NewJeans,46017550
TH,Bedroom Audio,44448386
TH,BUS,43275731
TH,BLACKPINK,40068668
TH,BOWKYLION,39675949
TH,LANDOKMAI,38308278
TH,SZA,37652422
TH,QLER,37431285
TH,PiXXiE,36828063
TH,TAEYONG,36452574
TH,"The Weeknd, JENNIE, Lily-Rose Depp",35534459
TH,JISOO,35125295
TH,"First Anuwat, Saran",34924888
TH,AYLA's,34846911
TH,มนัสวีร์,34155705
TH,"YEW, LANDOKMAI",33029675
TH,Silly Fools,32796026
TH,Blackbeans,32102870
TH,Ariana Grande,31821142
TH,sarah salola,30562624
TH,Polycat,29676741
TH,No One Else,29278325
TH,"PONCHET, VARINZ",29024243
TH,JENNIE,27465202
TH,Whal & Dolph,26636511
TH,HYBS,26461871
TH,"Musketeers, Maiyarap",26408711
TH,Billie Eilish,25571970
TH,guncharlie,25423186
TH,"Pop Pongkool, Da Endorphine",25223026
TH,Lower Mansion,24976614
TH,Dhruv,24485694
TH,BABYMONSTER,23534212
TH,SHERRY,23489336
TH,"Three Man Down, feat. ออม TELExTELEXs",23117551
TH,4EVE,22805818
TH,"Saran, BlackHeart, Pondering",22523950
TH,Big Ass,22325195
TH,The Weeknd,22127313
TH,THEMOONWILLALWAYSBEWITHME,21615895
TH,"THE TOYS, NONT TANONT",21200562
TH,"Post Malone, Swae Lee",21000967
TH,Safeplanet,20914453
TH,BTS,20178829
TH,MEAN Band,19754793
TH,Paper Planes,19164086
TH,"Lady Gaga, Bruno Mars",18672868
TH,PROXIE,18153729
TH,"Saran, GTK",18048256
TH,bamm,17322982
TH,LE SSERAFIM,17230430
TH,"Rifle, Saran",17073102
TH,j-hope,17057368
TH,Fujii Kaze,16903372
TH,"Percy, 4ourYou, GENA DESOUZA",16840632
TH,"Saran, Pondering, WHALJAY, SLOWVXNZ",16792989
TH,TREASURE,16532567
TH,Arctic Monkeys,16420113
TH,"Charlie Puth, Jung Kook, BTS",16352212
TH,"ZENTYARB, PUNYARB, LAZYLOXY",16129632
TH,SPF,15944030
TH,"F.HERO, Tilly Birds",15737307
TH,"YENTED, BlackHeart, Williams",15489807
TH,"j-hope, Gaeko, YOON MIRAE",15424789
TH,DIDIxDADA,14922244
TH,RM,14398612
TH,atom chanakan,14369597
TH,"YOUNGOHM, GAVIN:D",14355435
TH,Doja Cat,14199578
TH,YourMOOD,14127979
TH,ILLIT,14103580
TH,Goy Arachaporn,14088301
TH,Indigo,13848541
TH,"BADMIXY, ยุ้ย ญาติเยอะ",13710416
TH,The Walters,13516547
TH,JAEHYUN,13494318
TH,"ROSÉ, Bruno Mars",13015679
TH,ARMOR,12991974
TH,Mitski,12936425
TH,"MEYOU, PUN",12749666
TH,"Jimin, Loco",12514721
TH,Ink Waruntorn,12512032
TH,Hozier,12374418
TH,Parkmalody,12292711
TH,PP Krit,12105557
TH,"Cocktail, Q Flure",12092382
TH,NCT 127,11802207
TH,NuNew,11686577
TH,"ZICO, JENNIE",11672544
TH,"LHAM, D Gerrard",11582366
TH,"Lipta, Mirrr",11310259
TH,"fellow fellow, guncharlie",11278152
TH,"F.HERO, Txrbo",11201443
TH,ROSÉ,11065426
TH,"TAEYANG, LISA",10793623
TH,Basher,10745404
TH,NCT DREAM,10635103
TH,Alyn Wee,10275351
TH,Tate McRae,9708317
TH,Tilly Birds,9342570
TH,Violette Wautier,9237354
TH,Bruno Mars,9015515
TH,VELIKA,8989698
TH,FIFTY FIFTY,8767469
TH,"DJ Snake, Ozuna, Megan Thee Stallion, LISA",8454283
TH,ENHYPEN,8435312
TH,SAMBLACK,8392776
TH,"URBOYTJ, GAVIN:D",8387709
TH,CHRRISSA,8288027
TH,"tinn, Earth Patravee",8196086
TH,PUNYARB,7717520
TH,Timethai,7715331
TH,"RM, Youjeen",7710193
TH,"Paper Planes, JOEY PHUWASIT",7562348
TH,"Maiyarap, MILLI",7561356
TH,25 hours,7345148
TH,"Daniel Caesar, H.E.R.",7228380
TH,The Parkinson,7208198
TH,LITTLE JOHN,7110852
TH,"V, Park Hyo Shin",7057649
TH,Lipta,6865834
TH,ASIA7,6835572
TH,เบนซ์ ปรีชา,6813664
TH,"MILLI, Flower.far, GALCHANIE",6628342
TH,GEMINI,6557882
TH,Djo,6537039
TH,DOYOUNG,6497392
TH,"D Gerrard, Kob The X Factor",6368504
TH,"UMI, V",6283512
TH,"K6Y, Lazyloxy, Jayrun",6159655
TH,"Agust D, IU",6107887
TH,Tyla,6106136
TH,"PUN, URBOYTJ",6097353
TH,wave to earth,6074438
TH,RIIZE,6046817
TH,Mark Tuan,5923317
TH,"The Kid LAROI, Jung Kook, Central Cee",5890596
TH,"PiXXiE, Zom Marie",5721354
TH,Illslick,5635916
TH,Tommy Richman,5611947
TH,URBOYTJ,5454696
TH,Henry Moodie,5419346
TH,"GAVIN:D, URBOYTJ, Poppy Chatchaya",5395943
TH,เล็กสเร็น,5340545
TH,"Tilly Birds, MILLI",5279903
TH,KISS OF LIFE,5173353
TH,"Taylor Swift, Post Malone",5113448
TH,"V, Bing Crosby",5049505
TH,Bird Thongchai,5025643
TH,Bodyslam,4989259
TH,Zweed n' Roll,4866358
TH,WANYAi,4863507
TH,"The Weeknd, Daft Punk",4835503
TH,JUNENOM,4737588
TH,"Saran, DXRIW",4531482
TH,KATSEYE,4528596
TH,One Direction,4474485
TH,ZENTYARB,4460137
TH,David Kushner,4450346
TH,BADMIXY,4370926
TH,Kali Uchis,4358403
TH,เมนทอล,4334089
TH,"Stephen Sanchez, Em Beihold",4307365
TH,FOURTH,4218992
TH,"Bow Maylada, Lipta",4105864
TH,บูม สหรัฐ,4088061
TH,Urworld,4042727
TH,"Megan Thee Stallion, RM",4030978
TH,"Saran, BlackHeart, DAVIDBOIE",3982995
TH,"Juepak, จ๊ะ นงผณี, GUNNER",3952757
TH,"DIAMOND MQT, Saran, SPRITE",3715213
TH,"Billkin, PP Krit",3636309
TH,"Jung Kook, DJ Snake",3571581
TH,ปรีชา ปัดภัย,3488900
TH,Pondering,3472931
TH,ALIE BLACKCOBRA,3437221
TH,"Ariana Grande, Future",3387569
TH,Arert,3382475
TH,"ZENTYARB, PUNYARB, Minchang",3380418
TH,"Saran, Simon",3366723
TH,Smile Buffalo,3354214
TH,JVKE,3322899
TH,BamBam,3254455
TH,Doechii,3243388
TH,"YENTED, ARARYOZI, Chocolate - t",3155732
TH,"Halsey, SUGA",3151658
TH,"The Weeknd, Ariana Grande",3116507
TH,Beat Record,3097832
TH,"Boyd Kosiyabong, เศรษฐา ศิระฉายา",2976911
TH,TOMORROW X TOGETHER,2905466
TH,"guncharlie, Upim LANDOKMAI",2870322
TH,"Cocktail, ตูน BODYSLAM, ปั๊บ Potato",2836422
TH,Kantong Tungngern,2832345
TH,keshi,2814912
TH,Highhot,2797275
TH,"BlackHeart, 2TFLOW",2778582
TH,imase,2729590
TH,Shoti,2655374
TH,"Jung Kook, Major Lazer",2597455
TH,"Lipta, GUYGEEGEE",2574778
TH,Zeal,2546820
TH,JODAI,2500100
TH,มีนตรา อินทิรา,2481485
TH,Olivia Rodrigo,2475323
TH,J.Tajor,2467523
TH,d4vd,2456135
TH,Kakagoesbackhome,2440411
TH,Tobii,2426546
TH,"Charlie Puth, Selena Gomez",2388894
TH,Tinashe,2347531
TH,IVE,2327922
TH,"Saran, 2T FLOW, BlackHeart",2313904
TH,"JVKE, Jimin, Charlie Puth, Muni Long, Fast & Furious: The Fast Saga",2310551
TH,SERIOUS BACON,2230884
TH,YOASOBI,2173750
TH,TaitosmitH,2172125
TH,"บุ๊ค ศุภกาญจน์, ทิดแอม, มอส คำหมากบิน",2168275
TH,Chappell Roan,2141507
TH,starfall,2038735
TH,(G)I-DLE,2026612
TH,*NSYNC,1932671
TH,TheChanisara,1926249
TH,Harry Styles,1922889
TH,Palmy,1920724
TH,DICE,1878650
TH,"mind, 2Ectasy",1830139
TH,Rangga Jones,1793724
TH,Tattoo Colour,1791233
TH,deasy,1765064
TH,"Megan Thee Stallion, Yuki Chiba",1753475
TH,Zack Tabudlo,1730260
TH,Taxi,1703160
TH,Gift My Project,1685748
TH,JAOKHUN,1582487
TH,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga",1526395
TH,WayV,1462544
TH,"CHRRISSA, 1LIFE",1458114
TH,เล็ก รัชเมศฐ์,1418960
TH,"YOUNGOHM, SONOFO",1393297
TH,lostbeans,1367790
TH,RISA NARISA,1340884
TH,DIAMOND MQT,1336641
TH,Room 39,1326965
TH,EXO,1258196
TH,"GEMINI, FOURTH",1250921
TH,Creepy Nuts,1226247
TH,"Tyler, The Creator, Kali Uchis",1200415
TH,ดิด คิตตี้,1190744
TH,LHAM,1177059
TH,AKMU,1173385
TH,Kendrick Lamar,1164918
TH,"Saran, BlackHeart, Rifle",1162521
TH,"The BESTS, Saran, BlackHeart, SLOWVXNZ, -",1152471
TH,Benson Boone,1150416
TH,"Elephante, BEAUZ, Mark Tuan",1123020
TH,"PUN, Percy, Trilogy",1051999
TH,Charlie Puth,992533
TH,Patrickananda,991525
TH,"Kinkaworn, bamm",991138
TH,JHIN,988715
TH,"Post Malone, Doja Cat",988047
TH,"BOWKYLION, THE TOYS",979178
TH,elijah woods,939006
TH,Mild,905974
TH,LAZ1,865170
TH,"marr team, Soundtiss",829734
TH,โต๋เหน่อ,826694
TH,tinn,816986
TH,Gracie Abrams,814678
TH,Addison Rae,808987
TH,เอ็กซ์ ศุภกฤต,804798
TH,pY-1,801699
TH,"Trumsey, K-Yu",798442
TH,"Stamp, Violette Wautier",788920
TH,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",762598
TH,"Saran, MaiMhon",751168
TH,"Kendrick Lamar, SZA",738978
TH,Muni Long,709151
TH,SEVENTEEN,702130
TH,Lula,692098
TH,"Nicki Minaj, Ice Spice, Aqua",672396
TH,GAVIN:D,668441
TH,"TOMORROW X TOGETHER, Anitta",654224
TH,ทิดแอม,647888
TH,Mariah Carey,642236
TH,YUGYEOM,640160
TH,"Saran, Jeff Satur",635601
TH,Butterbear,628001
TH,"TOMORROW X TOGETHER, Jonas Brothers",626499
TH,ATLAS,625166
TH,"Illslick, Thaiblood",624464
TH,"Kennocha, Naphat",620951
TH,"Agust D, NiiHWA",596218
TH,Red Velvet,580556
TH,Chase Atlantic,574919
TH,Libianca,572833
TH,"Lee Young Ji, D.O.",487332
TH,MARK,483086
TH,คณะขวัญใจ,482429
TH,JOEY PHUWASIT,478102
TH,Dua Lipa,467139
TH,HANGMAN,452839
TH,Tatsuya Kitani,433013
TH,Nene鄭乃馨,430037
TH,"OG-ANIC, GAVIN:D, NINO",428634
TH,WIM,421925
TH,Troye Sivan,421062
TH,"Three Man Down, URBOYTJ",416509
TH,"Saran, THAOWANZ",415796
TH,Coldplay,405512
TH,"Central Cee, Lil Baby",401602
TH,Pop Pongkool,400100
TH,"Evalia, Algorhythm Project, Zekai, Ark, Aoi Crescent, HyougaAlpha, Schneider, Chaloz",395629
TH,"JAEHYUN, d.ear",395059
TH,Ndotz,392465
TH,Lay Bankz,373539
TH,"ZENTYARB, K.AGLET",366181
TH,"WIN METAWIN, Badmixy",352492
TH,"Vrach, Secret Boy",342249
TH,"League of Legends, NewJeans",340252
TH,Slot Machine,339971
TH,USHER,331302
TH,KANGDANIEL,317602
TH,New & Jiew,312220
TH,"Matt Champion, JENNIE",310312
TH,Stray Kids,306911
TH,WIMY,300712
TH,yung kai,286684
TH,Seal Pillow,280364
TH,MaxMillor,275858
TH,"เค-โอติก, Girly Berry",275596
TH,YEONJUN,274477
TH,วสันต์17,272876
TH,"Justine Skye, Tyga",267993
TH,"Jimin, Sofia Carson",261792
TH,Wham!,257361
TH,"j-hope, Jung Kook",254739
TH,Linkin Park,239745
TH,BAEKHYUN,219993
TH,2T FLOW,214558
TH,"VALORANT, KISS OF LIFE, Mark Tuan",205592
TH,"Bodyslam, Jeff Satur",203123
TH,Sia,201930
TH,"YOUNGOHM, DIAMOND MQT",201449
TH,Diamond Narakorn,199536
TH,"Saran, The BESTS, P6ICK, 1ST, 2T FLOW",197410
TH,Ed Sheeran,193294
TH,"Jung Kook, USHER",191537
TH,NAYEON,189485
TH,"marr team, mintchyy",186161
TH,XG,182709
TH,Brenda Lee,180565
TH,Malcolm Todd,179477
TH,"Jung Kook, BTS, FIFA Sound",177703
TH,Justin Bieber,176026
TH,"Saran, 2K",170252
TH,"TREASURE, 이영현",165555
TH,JustmineNika,159698
TH,"NONT TANONT, Lipta",155798
TH,"MILLI, อาภาพร นครสวรรค์",153948
TH,Post Malone,152491
TH,"Stamp, YOUNGOHM, Karn The Parkinson",148926
TH,"Metro Boomin, Coi Leray",147789
TH,"Bow Maylada, GUYGEEGEE",146386
TH,"LE SSERAFIM, Nile Rodgers",145792
TH,girl in red,143908
TH,"Percy, YUNGTARR",139598
TH,"Mark Tuan, NIIKO X SWAE",138087
TH,"PinkPantheress, Ice Spice",136884
TH,Miley Cyrus,136445
TH,Rifle,135633
TH,KJ,133064
US,Taylor Swift,3677544727
US,Zach Bryan,2123440906
US,Morgan Wallen,2010780741
US,Sabrina Carpenter,1867952460
US,Billie Eilish,1238833834
US,Chappell Roan,1228905771
US,Luke Combs,1125473422
US,SZA,1119569206
US,Kendrick Lamar,880755940
US,Olivia Rodrigo,847552078
US,Noah Kahan,645408757
US,Frank Ocean,626886671
US,TV Girl,613378158
US,Ariana Grande,597219704
US,Benson Boone,581772818
US,Kanye West,536913863
US,"Zach Bryan, Kacey Musgraves",525147569
US,Hozier,522063279
US,Gunna,521720886
US,J. Cole,506895928
US,Tate McRae,499474249
US,Travis Scott,480911190
US,Drake,477567071
US,Steve Lacy,468047402
US,Doja Cat,464176737
US,Tommy Richman,462530100
US,Arctic Monkeys,430135786
US,Chris Stapleton,428862025
US,Shaboozey,403763158
US,"Post Malone, Morgan Wallen",397120451
US,"¥$, Kanye West, Ty Dolla $ign",393313735
US,"Tyler, The Creator, Kali Uchis",385867485
US,Gracie Abrams,354012902
US,Bryson Tiller,342824513
US,Mitski,342097495
US,Teddy Swims,333084193
US,Jimin,324089151
US,"Travis Scott, Playboi Carti",319793193
US,The Neighbourhood,312968522
US,"Drake, 21 Savage",301217751
US,d4vd,298942209
US,"Future, Metro Boomin, Kendrick Lamar",296652115
US,BigXthaPlug,283799415
US,Miguel,282661053
US,"Morgan Wallen, ERNEST",275391197
US,Hotel Ugly,266904152
US,Xavi,263088456
US,Bad Bunny,259719260
US,21 Savage,250684871
US,Dua Lipa,250345168
US,Jack Harlow,249168765
US,"Tyler, The Creator",243535371
US,Djo,239858922
US,Fuerza Regida,237978395
US,Fleetwood Mac,234852791
US,Beyoncé,228140807
US,Artemas,228055529
US,Bailey Zimmerman,227250409
US,Lil Tecca,225258325
US,"Post Malone, Swae Lee",223914697
US,"Taylor Swift, Post Malone",221762023
US,"Kendrick Lamar, SZA",220120366
US,Richy Mitch & The Coal Miners,217049158
US,The Weeknd,216634874
US,The Killers,215917766
US,"Kendrick Lamar, Jay Rock",214328676
US,"Lady Gaga, Bruno Mars",213656903
US,Creedence Clearwater Revival,212336853
US,Don Toliver,205598714
US,Tyler Childers,204705351
US,Dasha,203961295
US,"Zach Bryan, The War And Treaty",203384733
US,Tory Lanez,197417799
US,Michael Marcagi,197193053
US,Lil Uzi Vert,196754738
US,Charli xcx,195869559
US,GloRilla,194905314
US,"Noah Kahan, Post Malone",191403931
US,Laufey,189319184
US,"Eslabon Armado, Peso Pluma",184151070
US,"The Weeknd, JENNIE, Lily-Rose Depp",177473614
US,"Drake, Yeat",174852203
US,Eminem,174145229
US,Daryl Hall & John Oates,173117331
US,Miley Cyrus,171984597
US,The Kid LAROI,167678526
US,"Future, Metro Boomin, Travis Scott, Playboi Carti",166666107
US,"Drake, J. Cole",163424422
US,Post Malone,162440135
US,Harry Styles,162034018
US,Dominic Fike,159731856
US,Flo Milli,157534143
US,Foo Fighters,153300791
US,Brent Faiyaz,153109816
US,Cigarettes After Sex,149445922
US,"Offset, Metro Boomin",148472025
US,KAROL G,146540828
US,Mariah Carey,145454450
US,"Mac Miller, Empire Of The Sun",143346532
US,"Kanye West, Dwele",143173264
US,Gigi Perez,143089752
US,"Drake, Sexyy Red, SZA",142783367
US,"FloyyMenor, Cris Mj",142446480
US,"Peso Pluma, Gabito Ballesteros, Junior H",142285572
US,Lord Huron,141413044
US,Brenda Lee,138716642
US,Nat King Cole,137980005
US,David Kushner,137407717
US,Tears For Fears,137171804
US,PinkPantheress,136327702
US,PARTYNEXTDOOR,135500953
US,Tucker Wetmore,134494443
US,"The Weeknd, Lana Del Rey",132846614
US,Rich Amiri,131635242
US,Peso Pluma,131312761
US,Bruno Mars,130976509
US,"KAROL G, Peso Pluma",130934992
US,"Baby Keem, Kendrick Lamar",130707694
US,Michael Bublé,130700534
