rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
82,spotify:track:1Sne2aMf2LwLlL5oAXZfuV,Miami Yacine,Abus Aynek,Miami Yacine,64,81,9,793123,DE,2023-09-14
83,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,Four Music Local,1,74,212,792498,DE,2023-09-14
84,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Chemical,Mercury Records/Republic Records,15,85,22,789786,DE,2023-09-14
85,spotify:track:6W9qtw3ddhkYznaOxB50p8,"Lost Frequencies, Bonn",The Feeling,Epic Amsterdam,84,94,5,766783,DE,2023-09-14
86,spotify:track:1kKvfCmzXzRcfszwQrXFPM,AYLIVA,Bei Nacht,Whiteheart Records/WM Germany,11,105,43,766588,DE,2023-09-14
87,spotify:track:5EqZIbLptCkJARJXOdseF9,Bonez MC,So🤞,187 Strassenbande,3,99,10,762973,DE,2023-09-14
88,spotify:track:3879mntZAUN5J9ejHjjvpr,"Tream, treamiboii",Zelten auf Kies,3AM MUSIC,32,87,18,757288,DE,2023-09-14
89,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,12,92,18,753209,DE,2023-09-14
90,spotify:track:798N3AVTpnPSuYPh7KBCKA,"RAF Camora, Luciano",All Night,Indipendenza,1,102,24,752834,DE,2023-09-14
91,spotify:track:0ctAnPIBm2fSqIgqZ8VmjQ,AYLIVA,Was mir gefällt,Whiteheart Records/WM Germany,6,80,26,750663,DE,2023-09-14
92,spotify:track:3r7sw5soVrbMM5jX6ScvYX,Dardan,Pse,Hypnotize Entertainment,14,67,4,750485,DE,2023-09-14
93,spotify:track:5QVOfXj8466NDNQRAqfWaA,Pashanim,Bagchaser Can,Urban,2,86,17,740880,DE,2023-09-14
94,spotify:track:35DkXhxqTMiQB582tfjowU,"BHZ, SIRA, Ion Miles",Powerade,BHZ,2,84,73,735841,DE,2023-09-14
95,spotify:track:5ZduaRci3iNUiDfJbBfAaf,Matt Sassari,Give It To Me - Full Vocal Mix,Cr2 Records,16,96,61,735037,DE,2023-09-14
96,spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto),BIGHIT MUSIC,16,97,9,725400,DE,2023-09-14
97,spotify:track:3VezyVVENyPQ5u2DIJsITb,"Tream, treamiboii, HBz",LEBENSLANG - HBz Remix,HBzMusic,16,101,82,716765,DE,2023-09-14
98,spotify:track:6wsqVwoiVH2kde4k4KKAFU,Travis Scott,I KNOW ?,Cactus Jack/Epic,21,89,7,715352,DE,2023-09-14
99,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,43,109,151,708920,DE,2023-09-14
100,spotify:track:1C1FtfQ7zxUckny4CXlaa8,Bonez MC,WTF?!,187 Strassenbande,18,78,3,704432,DE,2023-09-14
101,spotify:track:3caxdAr1m31mOuKS5g7LwQ,Apache 207,Neunzig,Four Music/Feder Musik,1,88,20,702724,DE,2023-09-14
102,spotify:track:5MOQEkTya2UEh5N2pHiYf6,becks,June,Warner Music Central Europe,57,91,11,698046,DE,2023-09-14
103,spotify:track:2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,Urban,1,106,113,691418,DE,2023-09-14
104,spotify:track:4rGKCr6pj3tKNWJvICbOaZ,Nicolas Binder,Moment,Epic Local,81,100,24,684678,DE,2023-09-14
105,spotify:track:5obtXG3NaPZykEFPWRPTPo,"Dardan, Azet",Malli,Hypnotize Entertainment,6,82,10,682314,DE,2023-09-14
106,spotify:track:4kjI1gwQZRKNDkw1nI475M,Travis Scott,MY EYES,Cactus Jack/Epic,20,98,7,666305,DE,2023-09-14
107,spotify:track:62NrIrsxxNXJVvtRivWYjM,"Ikke Hüftgold, Schürze, DJ Robin",Bumsbar,Summerfield Records,6,104,20,664742,DE,2023-09-14
108,spotify:track:7aJgh6LCvhXJfD7PHjhG70,"Michael Schulte, R3HAB",Waterfall,Polydor,72,108,18,664643,DE,2023-09-14
109,spotify:track:7xaqxUl08zOg0YNUHokQpq,"Miksu / Macloud, t-low",Sehnsucht,Futura,1,107,80,655973,DE,2023-09-14
110,spotify:track:17NHXI2CJp7KgdcwcDnRx4,"Marnik, Naeleck, VINAI",Boyz In Paris (with VINAI),Signatune,110,121,5,650288,DE,2023-09-14
111,spotify:track:4atLPkcljMp14JBaigYFKC,"Empire Of The Sun, southstar",We Are The People - southstar Remix,Capitol Records,27,113,35,646405,DE,2023-09-14
112,spotify:track:2cEklOsQ4yr4SgtXZtHwvN,"Luciano, BIA",Mami (feat. BIA),URBAN,5,83,5,646291,DE,2023-09-14
113,spotify:track:3JlHRjPt2TNB9h7VFf0im2,"Jonas Blue, Felix Jaehn",Weekends,Positiva,37,111,32,645625,DE,2023-09-14
114,spotify:track:7sJNeWTXkZCEC7OnFMpGWL,"Luciano, Aitch, BIA",Bamba (feat. Aitch & BIA),URBAN,1,110,51,644617,DE,2023-09-14
115,spotify:track:5HsrYtb503rCCWyZvGtf4v,"Endzone, TM",61 Grad (Deep House RMX),2Live Entertainment,36,126,65,642232,DE,2023-09-14
116,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,2,112,76,639069,DE,2023-09-14
117,spotify:track:5yVhcpTvQYr4LooQ0dt4l4,reezy,MANCHESTER,Four Music/Two Sides,26,122,34,635433,DE,2023-09-14
118,spotify:track:3tNMdL4qjzNHfo7rlVMESK,Måneskin,HONEY (ARE U COMING?),Epic,90,90,2,635359,DE,2023-09-14
119,spotify:track:2uYSinHkkjSnfi3XH3RRYq,"RAF Camora, HoodBlaq",Tropicana,Indipendenza,6,125,9,619966,DE,2023-09-14
120,spotify:track:63aQEOk9W5rqWdLWJoaQws,"Ufo361, lucidbeatz",Match_3,Epic/Stay High,7,160,15,610435,DE,2023-09-14
121,spotify:track:2toCf2FDbTIdWriPI6kcsY,"Nina Chuba, Chapo102",Ich hass dich,Jive,7,130,49,608919,DE,2023-09-14
122,spotify:track:1t3DUBo9FDyH8vROTU4fAi,"reezy, Luciano",EXPENSIVE SHIT,Four Music/2022 TEENAGER FOREVER Ent.,1,116,19,607721,DE,2023-09-14
123,spotify:track:45FaCrE0gyUT9QC0xc4fEx,ART,Belgisches Viertel,23HOURS,10,184,92,604243,DE,2023-09-14
124,spotify:track:7qiUjLVo6zLj8WmxPMqoXD,CRO,Einmal um die Welt,BMG Rights Management,83,131,51,604054,DE,2023-09-14
125,spotify:track:0JTz8ZeBJtnjRIWiJnHFdO,"AYLIVA, Mudi",Was Besseres,Whiteheart Records/WM Germany,51,149,35,600019,DE,2023-09-14
126,spotify:track:3kgt8Ys78I6GBZlQrWqZiA,"Miksu / Macloud, makko",Nachts wach,Futura,1,114,62,598431,DE,2023-09-14
127,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,5,118,41,596744,DE,2023-09-14
128,spotify:track:5d7ZYW6NZjnyI35OpT12Md,Luciano,All I Need,URBAN,21,77,3,592935,DE,2023-09-14
129,spotify:track:22dUzMFttcR3uU17NcOAIv,"Calvin Harris, Sam Smith",Desire (with Sam Smith),Columbia,110,140,7,592856,DE,2023-09-14
130,spotify:track:5CvAzdenlzv3ImMcG7awJV,"Julian Sommer, Mia Julia",Peter Pan,Electrola,17,124,25,590860,DE,2023-09-14
131,spotify:track:34sOdxWu9FljH84UXdRwu1,Olivia Rodrigo,all-american bitch,Olivia Rodrigo PS,131,-1,1,587185,DE,2023-09-14
132,spotify:track:4Ohvc10MaSa8OgKX5LBaSU,"Kurdo, Jamal",Caliente (feat. Jamal),ALMAZ,46,93,3,582162,DE,2023-09-14
133,spotify:track:7JPVbntiN50pjt6zgHUp1C,Zuna,Papaya,Zuna/WM Germany,103,103,2,579612,DE,2023-09-14
134,spotify:track:6GmwXRUTH1L8g9lwkZqlis,Bausa,100 km/h,A Million Music,134,-1,1,579159,DE,2023-09-14
135,spotify:track:1SaSTeiR7cqi5fUXZlGr4e,"Casper, CRO",sommer (feat. CRO),EKLAT Tonträger/Warner Music Central Europe,8,142,10,578451,DE,2023-09-14
136,spotify:track:6h6HgJ66laDl6bY8W59Jdn,"VIZE, Joris Sava, July",Ghost Town,Crash Your Sound,48,115,23,577711,DE,2023-09-14
137,spotify:track:6OMjtuz1sYVsHpdeZPUR1n,Ricchi E Poveri,Sarà perché ti amo,Ariola Express,107,129,20,575267,DE,2023-09-14
138,spotify:track:7JAx138Rw3k7L1rUIgnNqh,HoodBlaq,PASS AUF,Columbia/BE.ELA.QU GmbH,5,120,25,571709,DE,2023-09-14
139,spotify:track:0BxwNmVneOi0XkSbvwdk6Z,Montez,Herzfeind - Titelsong zum Film „Trauzeugen“,Herzinfucked Records,55,132,4,565748,DE,2023-09-14
140,spotify:track:04C356Ob8t7AGIWvmEqUU6,AYLIVA,Ich will nicht heim,Whiteheart Records/WM Germany,121,-1,6,562133,DE,2023-09-14
141,spotify:track:2QAsTQ1tydZ6mhYH2FyzfG,"01099, AVO, Gustav, Zachi",Durstlöscher,Bamboo Artists,13,151,98,561984,DE,2023-09-14
142,spotify:track:7jYwZOptDPesQgzj7vhsEF,"Rubi, FABE BROWN",ONLY 4 LIFE - Remix,Polydor,16,117,36,557417,DE,2023-09-14
143,spotify:track:2d9YQoVZbqZEN4xhhFzvgK,Zymba,Get Down,Vertigo Berlin,55,133,12,555265,DE,2023-09-14
144,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,Polydor Records,110,144,37,553033,DE,2023-09-14
145,spotify:track:1YWr18dWRmuvPgAsPBsOow,"FAST BOY, Topic",Forget You,Virgin,76,136,19,549305,DE,2023-09-14
146,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,15,153,232,548559,DE,2023-09-14
147,spotify:track:4jAHH8WkHiJQP9JlW2PlEi,"Isi Glück, Honk!",Delfin,Summerfield Records,55,134,20,547847,DE,2023-09-14
148,spotify:track:3aLZ0s5ulFLcFCtIZQblpo,Pashanim,Hauseingang,Urban,40,146,97,547173,DE,2023-09-14
149,spotify:track:67nepsnrcZkowTxMWigSbb,"Travis Scott, Drake",MELTDOWN (feat. Drake),Cactus Jack/Epic,9,127,7,545429,DE,2023-09-14
150,spotify:track:3BzqMLJnK8bHmlnKssixn5,"Jamal, HoodBlaq",REIN GEHEN,Columbia/BE.ELA.QU GmbH,7,138,11,540757,DE,2023-09-14
151,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,45,158,142,539847,DE,2023-09-14
152,spotify:track:41WQUSINanQHfhfKpFDsms,Miley Cyrus,Used To Be Young,Columbia,65,95,3,539755,DE,2023-09-14
153,spotify:track:5xX2LYdXyx0Boa61rZOjq5,Luciano,Beautiful Girl,URBAN,1,139,72,537282,DE,2023-09-14
154,spotify:track:1s3f46M0k56oKvBe7SFaEZ,Jazeek,Diamond Ring,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,24,148,25,535256,DE,2023-09-14
155,spotify:track:5YdnOm5990Kfq1Jodws98B,"Felix Jaehn, Ray Dalton",Call It Love,Virgin,12,150,51,534723,DE,2023-09-14
156,spotify:track:3FcqFCeCD6QRtRo6WGLCnC,Alligatoah,Willst du,Trailerpark,153,162,24,532118,DE,2023-09-14
157,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,37,154,119,531029,DE,2023-09-14
158,spotify:track:6TJJfeL9UUi0xNnYvte2av,Finnel,Dorfkinder,Epic/VIRRAL,59,141,8,529955,DE,2023-09-14
159,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,41,152,54,527424,DE,2023-09-14
160,spotify:track:53dtP2iUMvaF28JZcHnFuU,Olivia Rodrigo,logical,Olivia Rodrigo PS,160,-1,1,523640,DE,2023-09-14
161,spotify:track:3plgMV8SGOfWFOALXY09vF,reezy,SHOOT,Four Music/2022 TEENAGER FOREVER Ent.,3,161,25,518617,DE,2023-09-14
162,spotify:track:4jFjWItABR71T2mOpItbcy,"Gustav, 01099",Frisch,Bamboo Artists,22,187,94,517551,DE,2023-09-14
163,spotify:track:2bLqfJjuC5syrsgDsZfGmn,"Timbaland, Keri Hilson, D.O.E.",The Way I Are,Interscope/Blackground Records,133,198,40,511698,DE,2023-09-14
164,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,100,163,75,511601,DE,2023-09-14
165,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,7,137,47,510676,DE,2023-09-14
166,spotify:track:2sFsvaMRe8PKo5AFdBE9qC,Montez,Auf & Ab,Vertigo Berlin,1,177,111,510505,DE,2023-09-14
167,spotify:track:6Pk9SrYcNROzVANFESonWh,Pashanim,Doppel G,Urban,7,168,27,508905,DE,2023-09-14
168,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",39,172,129,506373,DE,2023-09-14
169,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,108,174,37,505816,DE,2023-09-14
170,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,91,164,57,504525,DE,2023-09-14
171,spotify:track:7DsflyKZZAMXFUzZtho9mr,"Yung Yury, Lena, Niklas Dee, Luca-Dante Spadafora, Damn Yury",TABU RMX,5Zero,65,145,10,504236,DE,2023-09-14
172,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,22,165,66,503563,DE,2023-09-14
173,spotify:track:3Nl5OkkmS5DaBZvuYofpAt,Olivia Rodrigo,the grudge,Olivia Rodrigo PS,173,-1,1,501978,DE,2023-09-14
174,spotify:track:3sEX4QHpj4HqwRH5CmMUvO,Jamule,Erwachsen werden,Life Is Pain,47,47,2,500879,DE,2023-09-14
175,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,29,193,59,498626,DE,2023-09-14
176,spotify:track:5Y5F8yjB2ZnCS0E9kCFR2Y,Casper,echt von unten / zoé freestyle,EKLAT Tonträger/Warner Music Central Europe,176,-1,1,497501,DE,2023-09-14
177,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,109,169,16,497327,DE,2023-09-14
178,spotify:track:07MQt3L6LsFS5rAgUSSrMO,Apache 207,Was weißt du schon,Four Music/Feder Musik,5,147,14,495005,DE,2023-09-14
179,spotify:track:1ztU4bL4J2hxdmNxsNYSTs,1986zig,Du fehlst mir,Polydor x Island Records & Good Kid Records,179,-1,1,491623,DE,2023-09-14
180,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,53,181,165,490799,DE,2023-09-14
181,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,122,183,37,490365,DE,2023-09-14
182,spotify:track:55Q180Og5mkW2XeGPjB7yn,"Morad, Jul",Se Grita,M.D.L.R,127,157,10,490225,DE,2023-09-14
183,spotify:track:4zN21mbAuaD0WqtmaTZZeP,"James Hype, Miggy Dela Rosa",Ferrari,Universal-Island Records Ltd.,5,173,69,489332,DE,2023-09-14
184,spotify:track:7fZBQnc0zXwVybgCIrQQil,"Imanbek, BYOR",Belly Dancer,Musical Freedom,10,175,76,489233,DE,2023-09-14
185,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,3,197,66,486492,DE,2023-09-14
186,spotify:track:3QAU2pj4LUKf7yaTgANlQV,The Kolors,ITALODISCO,Warner Music,186,-1,1,486153,DE,2023-09-14
187,spotify:track:05Mp2UJulSttxQ4E6hQPH3,"Bonez MC, RAF Camora, Maxwell",Ohne mein Team,AUF!KEINEN!FALL!,9,185,320,485524,DE,2023-09-14
188,spotify:track:26QLJMK8G0M06sk7h7Fkse,Olivia Rodrigo,love is embarrassing,Olivia Rodrigo PS,188,-1,1,483854,DE,2023-09-14
189,spotify:track:4RoKNqyZ9622tcAeNPNv5k,Burna Boy,City Boys,Spaceship/ Bad Habit/Atlantic Records,189,-1,1,480706,DE,2023-09-14
190,spotify:track:1TcPzAOy7RjHtLVV2uJgo5,"KALIM, Bawer",5ive on it,Urban,13,170,9,479801,DE,2023-09-14
191,spotify:track:3yaToJcFIJVf7vtl60YfBP,AYLIVA,Bei mir,Whiteheart Records/WM Germany,87,167,3,478994,DE,2023-09-14
192,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,154,-1,15,476161,DE,2023-09-14
193,spotify:track:17MW8YPQtJFfEUaPOoaVOm,"Mark Forster, Kontra K",Wenn Du Mich Vergisst,Four Music Local,17,180,12,474703,DE,2023-09-14
194,spotify:track:1c3zxNy3YcJoCvDSfMfE2E,AYLIVA,Hold Up,Whiteheart Records/WM Germany,91,171,3,472309,DE,2023-09-14
195,spotify:track:7055KgRL8IzP2sdbgc3SIm,"Azet, Dardan",Gang,FastLife Records/Warner Music Central Europe,7,159,12,471023,DE,2023-09-14
196,spotify:track:2jExme1T0ORJ0tL3pq5dhs,AYLIVA,Schmetterlinge,Whiteheart Records/WM Germany,24,-1,23,469792,DE,2023-09-14
197,spotify:track:23SqoExnmW4BTJEYzMJze8,"RAF Camora, Bonez MC",Blaues Licht,Indipendenza,1,182,112,469741,DE,2023-09-14
198,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,Pashanim,Airwaves,Urban,2,190,133,469737,DE,2023-09-14
199,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,4,194,110,469631,DE,2023-09-14
200,spotify:track:1Y28EmiNT130eI7COifZc6,HamedLoco,23 Freestyle,HamedLoco,200,-1,1,469545,DE,2023-09-14
1,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,1,7,5,3812276,DE,2023-09-07
2,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,2,3,4,3786312,DE,2023-09-07
3,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,1,1,2,3527057,DE,2023-09-07
4,spotify:track:7AOJcugo17Kr1WUheSI6Oq,"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer",Mädchen auf dem Pferd,Zeitgeist,1,2,15,3344577,DE,2023-09-07
5,spotify:track:5YWu6dt50Nieq8qi572RF8,"SIRA, Bausa, badchieff",9 bis 9,Four Music/SIRA,2,5,17,3218825,DE,2023-09-07
6,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,6,8,5,3108658,DE,2023-09-07
7,spotify:track:3an1JVi8OsE0aG6dMS4Pes,AYLIVA,Hässlich,Whiteheart Records/WM Germany,7,15,2,2949534,DE,2023-09-07
8,spotify:track:2EbO8k2jAHVRMVvUB77nNt,AYLIVA,Weißes Haus,Whiteheart Records/WM Germany,4,4,8,2846032,DE,2023-09-07
9,spotify:track:0gMTEHzNIyvxikxyUFFJxO,"Kontra K, Lana Del Rey",Summertime,Letzte Wölfe,1,6,4,2729081,DE,2023-09-07
10,spotify:track:0hbq80nqwppsKczeDYlo64,Bushido,Dark Knight,ersguterjunge,10,-1,1,2522585,DE,2023-09-07
11,spotify:track:7oQepKHmXDaPC3rgeLRvQu,"Udo Lindenberg, Apache 207",Komet,Warner Music Central Europe,1,9,33,2274104,DE,2023-09-07
12,spotify:track:4kcgrgZhd4h8chSAJ86mIq,"erobé, KXXMA, Lyfrix",EWIGKEIT - REMIX,Off Tape Records & Polydor x Island Records,9,13,7,2240510,DE,2023-09-07
13,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,13,-1,1,2110400,DE,2023-09-07
14,spotify:track:0SGtCOR4G9fx9PQq9shKkw,"Ski Aggu, $OHO BANI",Theater★,jungeratze & Bamboo Artists,4,12,3,2012497,DE,2023-09-07
15,spotify:track:6XVSsVuzVUZ2zgRWB5xwef,AYLIVA,In deinen Armen,Whiteheart Records/WM Germany,3,10,12,2003848,DE,2023-09-07
16,spotify:track:0QlOkt8nkZ8zqu8xb2SHU8,"Niklas Dee, Old Jim, Enny-Mae",Not Fair,Kontor Records,5,16,13,1959280,DE,2023-09-07
17,spotify:track:52Y1KkbSO4LI9MTCvZhP9Y,AYLIVA,Scheine zählen,Whiteheart Records/WM Germany,14,14,2,1922077,DE,2023-09-07
18,spotify:track:1CknK1sYAhoYxZEs5OfqEq,"Ski Aggu, SIRA",mietfrei,jungeratze & Bamboo Artists,4,17,8,1907955,DE,2023-09-07
19,spotify:track:42Ztw2ZtZR3mtWjXpg0R5I,"Yung Yury, Damn Yury",TABU.,5Zero,1,19,22,1807861,DE,2023-09-07
20,spotify:track:1VxlVMCopT232hOcBVybyj,AYLIVA,Lass mich gehen,Whiteheart Records/WM Germany,20,23,2,1663734,DE,2023-09-07
21,spotify:track:4hcuqPKZS9s8P9jyOamH0M,Ski Aggu,gensehaut,jungeratze & Bamboo Artists,21,-1,1,1634643,DE,2023-09-07
22,spotify:track:2FiJGvN3fiXMwms9IftNV0,"FiNCH, Tream",LiEBE AUF DER RÜCKBANK,Walk This Way Records,17,28,14,1592106,DE,2023-09-07
23,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Creeds,Push Up - Main Edit,Columbia/B1 Recordings,12,31,21,1527399,DE,2023-09-07
24,spotify:track:6tAKikIvnoWfUeZrfkopLL,"Ski Aggu, Joost, Otto Waalkes",Friesenjung,jungeratze & Albino Sports,1,26,15,1517467,DE,2023-09-07
25,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",3,30,21,1431474,DE,2023-09-07
26,spotify:track:6JUeZ04YG6WIy937AgIPsR,"AYLIVA, MERO",Sie weiß (feat. Mero),Whiteheart Records/WM Germany,1,27,35,1422573,DE,2023-09-07
27,spotify:track:5FmcqoKNe4pZqWrCVlVASl,"SIRA, Bausa, badchieff, Shirli",9 bis 9 Sped Up - Shirli Version,Four Music/SIRA,27,45,8,1419257,DE,2023-09-07
28,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Sprinter,Neighbourhood / Live Yours,12,33,14,1398081,DE,2023-09-07
29,spotify:track:2grS8y9w2vVp7sDJ3RnSx9,"twocolors, Safri Duo, Chris de Sarandy",Cynical,Virgin,26,40,8,1384877,DE,2023-09-07
30,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,10,34,12,1372734,DE,2023-09-07
31,spotify:track:7H3DGTl4bKZAwxyhE5AflC,"6PM RECORDS, reezy, Stickle",TRACKIES,Four Music/6PM RECORDS,11,11,2,1361118,DE,2023-09-07
32,spotify:track:0JryjPxWDTCBWgjTzuCrBY,AYLIVA,Aber sie,Whiteheart Records/WM Germany,6,29,12,1317147,DE,2023-09-07
33,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,15,35,13,1313172,DE,2023-09-07
34,spotify:track:6fsbuVwtZHq8bCfUOfmkNL,Apache 207,Breaking your heart,Four Music/Feder Musik,2,42,23,1243769,DE,2023-09-07
35,spotify:track:3dgOu83QnvkooEa4Jz2Msr,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,27,37,10,1220750,DE,2023-09-07
36,spotify:track:7pxyUIf4168eTcdry0kFue,AYLIVA,Schwarzes Herz,Whiteheart Records/WM Germany,22,22,2,1207889,DE,2023-09-07
37,spotify:track:5TYmnScjaRecWuBqEaA7S5,"01099, Paul, Ski Aggu",Anders,01099 / Bamboo Artists / WMCE,7,38,20,1207545,DE,2023-09-07
38,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,9,36,8,1201746,DE,2023-09-07
39,spotify:track:3IhM5Mber8KA0NaRNpK2px,Tiësto,Lay Low,Atlantic Records,12,49,35,1195310,DE,2023-09-07
40,spotify:track:5E3BK90EQQxmrDz3zLG2l9,Baby B3ns,Schmetterling,0909 Future Club x VENTURA Records,39,50,4,1142710,DE,2023-09-07
41,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,32,51,11,1127096,DE,2023-09-07
42,spotify:track:6UjSMW9LNAfLnzMKBvIHNh,AYLIVA,Kal Yanimda,Whiteheart Records/WM Germany,25,25,2,1121917,DE,2023-09-07
43,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,31,52,11,1118765,DE,2023-09-07
44,spotify:track:75DdaV9r56VZiSpXh8fsUY,"Jazeek, MERO",Baile Funk im Blut,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,20,20,2,1110501,DE,2023-09-07
45,spotify:track:77mILV6S1Tn90DC03KEcjP,AYLIVA,Mir geht's gut :):,Whiteheart Records/WM Germany,24,24,2,1090766,DE,2023-09-07
46,spotify:track:6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),XO / Republic Records,18,47,14,1084564,DE,2023-09-07
47,spotify:track:3sEX4QHpj4HqwRH5CmMUvO,Jamule,Erwachsen werden,Life Is Pain,47,-1,1,1053128,DE,2023-09-07
48,spotify:track:1Zj0S0GRPSL3U5Yb15AFAi,"LX, Maxwell, Bonez MC",Draussen,187 Strassenbande,48,-1,1,1033921,DE,2023-09-07
49,spotify:track:7AyE8MRf4dIK75mqqpks9S,Nina Chuba,Mangos mit Chili,Jive,4,57,31,1029159,DE,2023-09-07
50,spotify:track:7MCNurIGh8Hg9SYaCPP9vv,"SDP, IIVEN, NESS",Ich will nur dass du weißt - IIVEN Remix,Nur Musik Ist Schöner,50,59,5,1026715,DE,2023-09-07
51,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,8,44,10,1011779,DE,2023-09-07
52,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,Parlophone UK,17,55,22,995845,DE,2023-09-07
53,spotify:track:5exlcLrnyW9DEmLCjke1Wv,"CRO, Blumengarten",nie wieder normal,Columbia/truworks records,32,32,2,975168,DE,2023-09-07
54,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,56,34,960936,DE,2023-09-07
55,spotify:track:7mSES8kavj9a5V6SLM90za,Samra,Kein Morgen,Cataleya Edition,55,-1,1,960186,DE,2023-09-07
56,spotify:track:5oUaUa8t6ld88QUCyYFb2H,"MilleniumKid, JBS",Unendlichkeit,Warner Music Central Europe,54,64,10,958867,DE,2023-09-07
