rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country,date
84,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,"Rvfv, Rels B",Mi Luz (ft. Rels B),NASTU MUSIC,9,82,81,649135,ES,17
85,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,95,69,635595,ES,17
86,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,18,81,58,630396,ES,17
87,spotify:track:6OzUIp8KjuwxJnCWkXp1uL,"Wisin & Yandel, ROSALÍA",Besos Moja2,Sony Music Latin,6,85,46,626358,ES,17
88,spotify:track:4jhHaLksdP8DJZzxYAjOSz,"Eladio Carrion, Bad Bunny",Kemba Walker,Rimas Entertainment LLC,66,83,87,623409,ES,17
89,spotify:track:1wqQks7huD10fXqgXd3qGR,"Prok, JC Reyes",Brigantes,Prok,89,94,8,617805,ES,17
90,spotify:track:5R2hNuiiwnKVAUNktF9j2Y,"sangiovanni, Aitana",mariposas,Universal Music Italia srL. (Sugar),12,89,63,615015,ES,17
91,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,2,84,67,614546,ES,17
92,spotify:track:70JnnNNAxPjvZGPwjJfX47,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,Subterfuge Records distributed by Altafonte,38,99,162,611121,ES,17
93,spotify:track:7bfFmlLJ1LKr2E3AUsvq5P,"Rvfv, Edu García",Antes,NASTU MUSIC,17,87,23,608688,ES,17
94,spotify:track:06s3QtMJVXw1AJX3UfvZG1,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,"2020 Real Hasta La Muerte, LLC",2,91,85,601917,ES,17
95,spotify:track:6otePxalBK8AVa20xhZYVQ,KAROL G,MIENTRAS ME CURO DEL CORA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,25,105,25,601296,ES,17
96,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,7,92,116,600812,ES,17
97,spotify:track:2zUEnw6wWrWaPcF15F76OA,"Haze, JHAYCO",En To Lao,House of Haze,49,90,10,599196,ES,17
98,spotify:track:3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,DALE PLAY Records / Flakk Team,8,102,54,592332,ES,17
99,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,Atlantic Records,2,101,263,591069,ES,17
100,spotify:track:5TMLavqGRKNxgzMBrVpC9R,"zzoilo, Aitana",Mon Amour - Remix,Universal Music Spain S.L.,1,97,105,590506,ES,17
101,spotify:track:4iGQ8o9Ih6J1OuDDGCXSCL,"KAROL G, Young Miko",DISPO,Bichota/Interscope Records,101,-1,1,584268,ES,17
102,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,17,88,37,581201,ES,17
103,spotify:track:2o6pi3nx1UAYxuBccabCMQ,Pedro Capó,La Fiesta,Sony Music Latin,36,96,15,580924,ES,17
104,spotify:track:3vKYvbzB7801a5qd47pxkm,"Mora, Quevedo",APA,Rimas Entertainment LLC,1,98,41,580120,ES,17
105,spotify:track:6r0TaoZh1Oc1KkuL4rC1kB,"Nicki Nicole, Milo j",DISPARA ***,Sony Music Latin/DALE PLAY Records,63,117,12,565466,ES,17
106,spotify:track:6UR1k5NGqgNGzgVmMtT768,"El Jordan 23, Los Patos Feos Inc, Nes",Cabaña,Los Patos Feos Inc under exclusive license to BZR Music LLC,106,113,3,561497,ES,17
107,spotify:track:3nfICwo20uiFdEGzgNUSrG,"Aitana, Nicki Nicole",Formentera,Universal Music Spain S.L.,2,106,89,560034,ES,17
108,spotify:track:2i8f4VnnBjy0yDqH2C452a,Olivia Rodrigo,bad idea right?,Olivia Rodrigo PS,108,-1,1,557633,ES,17
109,spotify:track:1ZkIxbmM3ZUhn2OayBdwe5,"Raul Clyde, SAIKO",Tuenti - Remix,Raul Clyde x Saiko,74,108,25,556749,ES,17
110,spotify:track:6VAS7m73rDopQe7BdrFMpD,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",DALE PLAY Records,1,107,86,555459,ES,17
111,spotify:track:7dT6ccDqmMHvz5C0d8iUND,"Abraham Mateo, Ana Mena",Quiero Decirte,Sony Music Entertainment,42,103,63,552010,ES,17
112,spotify:track:5AqiaZwhmC6dIbgWrD5SzV,"Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55",DALE PLAY Records,2,93,12,530948,ES,17
113,spotify:track:4jY5SnGbpH6FdGCqVbhOD4,"Yandar & Yostin, Andy Rivera",Te Pintaron Pajaritos,Yandar & Yostin,108,116,14,529001,ES,17
114,spotify:track:5aY2pfyGLxBpuI4TruqmQx,"Ana Mena, Belinda",LAS 12,Sony Music Entertainment,14,111,61,528563,ES,17
115,spotify:track:0FirgnvrpCkkhdaq64Gfen,Quevedo,YANKEE,Quevedo,8,100,30,525449,ES,17
116,spotify:track:3k79jB4aGmMDUQzEwa46Rz,Olivia Rodrigo,vampire,Olivia Rodrigo PS,63,123,7,524698,ES,17
117,spotify:track:5NhLA2P7AiV3cloVmwtwLS,"Tainy, Arcángel, JHAYCO, Myke Towers, Omar Courtz, Arca",PASIEMPRE,"NEON16, LLC",26,104,7,523561,ES,17
118,spotify:track:1sGknF0rpOXOCEeVc93WMR,Abraham Mateo,Maníaca,Sony Music Entertainment,114,114,9,522306,ES,17
119,spotify:track:2oW52tBeJNSv93Ct5AJb8q,Sebastian Yatra,Una Noche Sin Pensar,UMLE - Latino,69,112,26,508847,ES,17
120,spotify:track:2mlccfOj0SdzAoOQRca7vn,Marta Santos,Algo Sencillito,Sound Blaster Records,120,135,11,508756,ES,17
121,spotify:track:4gJfPoMIcSDGY0tMGxm6Fu,KAROL G,OKI DOKI,Bichota/Interscope Records,121,-1,1,504391,ES,17
122,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,9,115,72,503300,ES,17
123,spotify:track:0eVborSuxUeSg0meWYd9dZ,Fito y Fitipaldis,Soldadito marinero,DRO/EastWest Spain,120,129,271,495986,ES,17
124,spotify:track:2rurDawMfoKP4uHyb2kJBt,"Shakira, Rauw Alejandro",Te Felicito,Sony Music Latin,5,121,69,495120,ES,17
125,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,110,110,4,494316,ES,17
126,spotify:track:1A9PKAFEHMWgXNLpgf7k4J,Myke Towers,Piensan,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",29,122,58,488465,ES,17
127,spotify:track:1C4xSER4CBBj45eV1gDx0F,"Eladio Carrion, Morad",PA' LA VUELTA,Rimas Entertainment LLC,55,55,2,487156,ES,17
128,spotify:track:4aEOz6ZpXh3wF4FOdJHOPV,"Wolfine, Ñejo",Escápate Conmigo - Remix,LOMIORECORDS,128,153,6,487054,ES,17
129,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,"Travis Scott, Bad Bunny, The Weeknd",K-POP,Cactus Jack/Epic,22,80,4,483953,ES,17
130,spotify:track:7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto),BIGHIT MUSIC,80,149,5,483158,ES,17
131,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,109,119,11,482905,ES,17
132,spotify:track:6G12ZafqofSq7YtrMqUm76,"Shakira, Ozuna",Monotonía,Sony Music Latin,4,126,44,482397,ES,17
133,spotify:track:5S7FewmYYyLNdMOfeEcB6P,Mora,COMO HAS ESTAU?,Rimas Entertainment LLC,10,142,40,479861,ES,17
134,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Tití Me Preguntó,Rimas Entertainment LLC,1,130,67,478019,ES,17
135,spotify:track:66j4P6CdkPZQW5q0Lv3Vn8,"Plex, Ruven",Flow Violento - Remix,Plex Music,41,155,20,474973,ES,17
136,spotify:track:1VB4sadHjFcFklHcZuoROi,Estopa,Como Camarón,Ariola,132,150,137,472368,ES,17
137,spotify:track:4GNMcZiHw1D65tLATm09rK,"Maikel Delacalle, Quevedo",Mi Nena Remix,Virgi Music Spain,7,120,21,472007,ES,17
138,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,"Becky G, KAROL G",MAMIII,Kemosabe Records/RCA Records/Sony Music Latin,2,152,79,471793,ES,17
139,spotify:track:1VauUM5CBX7nkLcgafQL2B,"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40",DALE PLAY Records,12,128,103,471277,ES,17
140,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,1,132,88,469572,ES,17
141,spotify:track:3v1dCP3hk2djfWryqfp7sx,Melendi,Caminando por la vida,Parlophone Spain,140,140,94,467545,ES,17
142,spotify:track:3xfWkp003WhKYWAk6vO0wv,"SAIKO, The Prodigiez",Sikora,2023 SAIKO,37,148,27,466567,ES,17
143,spotify:track:16dUQ4quIHDe4ZZ0wF1EMN,"KAROL G, Ovy On The Drums",CAIRO,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,18,136,40,466203,ES,17
144,spotify:track:4QctbZRsuWYPT0pbKg7u75,"Grupo Frontera, Bad Bunny",un x100to,Grupo Frontera,13,118,18,461959,ES,17
145,spotify:track:0fLOPPoyIaPTe8dm2Mrft3,Anuel AA,Tú No Lo Amas,"2018 Real Hasta La Muerte, Inc.",77,139,32,460825,ES,17
146,spotify:track:03a359wbiUsjN9h6yzXvmS,"Duki, KHEA",She Don't Give a Fo,DALE PLAY Records,15,157,171,460418,ES,17
147,spotify:track:3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,1,141,117,457440,ES,17
148,spotify:track:62sv8pbKqGwVeN4F20DSXM,Melendi,Un violinista en tu tejado,Parlophone Spain,85,147,21,454262,ES,17
149,spotify:track:6peVAUzSxDlTigQw5T99O5,Mora,RÁPIDO,Rimas Entertainment LLC,35,134,16,452782,ES,17
150,spotify:track:6ebo7CQn4ILLGvXRmXHhQz,"TINI, Maria Becerra",Miénteme,5020 Records,3,145,120,450900,ES,17
151,spotify:track:28BSTgZH1ckI8Xfy8LXaRz,"Yandel, Feid, Daddy Yankee",Yankee 150,La Leyenda LLC,57,133,9,450308,ES,17
152,spotify:track:2fhtNu3GpxpZZL669pbP1h,"Rvfv, David Marley",Andaluza,NASTU MUSIC,152,-1,1,450000,ES,17
153,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,Parlophone UK,137,137,10,448137,ES,17
154,spotify:track:3hlWUNjAlbZ6nOjAbrivBv,Pereza,Princesas,RCA Anxious,128,167,221,448088,ES,17
155,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,Linked Music / Dynamic Records / EMPIRE,2,144,155,447561,ES,17
156,spotify:track:6MZi5j60L80SZLBxN0bv8s,"KAROL G, Aldo Ranks",WATATI (feat. Aldo Ranks) [From Barbie The Album],Atlantic Records,108,124,6,446076,ES,17
157,spotify:track:63lpWMzGpcjpN9DGoDbl7W,Rvfv,Que te vaya bien,NASTU MUSIC,20,162,17,443261,ES,17
158,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,20,146,51,442650,ES,17
159,spotify:track:0Bv7O6fmZk3GrNQFYJaXPn,"La Pantera, Quevedo, Juseph, ABHIR, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",La Pantera,1,158,82,439410,ES,17
160,spotify:track:41oY4WCTj5kccfesTVFnvN,"Bad Bunny, JHAYCO",Tarot,Rimas Entertainment LLC,2,143,67,439215,ES,17
161,spotify:track:2LgxW2t2H6lAf7tJuOnxxj,Duki,Antes de Perderte,DALE PLAY Records / SSJ Records,20,166,63,439163,ES,17
162,spotify:track:5qP24CrDI0rmY5zwRvUfzU,Quevedo,AHORA QUÉ,Quevedo,2,127,30,435439,ES,17
163,spotify:track:6sHBvzRsuGunQTfCk18KXi,Juan Magán,Bailando por Ahi,Columbia,121,159,26,431649,ES,17
164,spotify:track:3hQARI8XG01UawaCalyfjK,Morad,No Estuviste En Lo Malo,M.D.L.R,49,154,14,429321,ES,17
165,spotify:track:6768f4xbHQBpJo5lvFVNvs,Myke Towers,La Playa,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",2,156,55,429146,ES,17
166,spotify:track:0CLVh9I8uHfuyorOdLFim7,"Beret, Estopa",Diablo,WM Spain,29,138,50,427446,ES,17
167,spotify:track:4PMi46eDFyLmHKKtVTrDGb,Milo j,Rincón,DALE PLAY Records,58,131,6,427098,ES,17
168,spotify:track:73ZTxlG3t79x4EY9EVGgPk,The Tyets,Coti x Coti,Luup Records,63,161,19,425797,ES,17
169,spotify:track:3eqCJfgJJs8iKx49KO12s3,Feid,REMIX EXCLUSIVO,UMLE - Latino,15,151,22,425446,ES,17
170,spotify:track:5bD6mFl116xCxVMLy7IK9F,"KAROL G, Dei V",GATITA GANGSTER,Bichota/Interscope Records,170,-1,1,424984,ES,17
171,spotify:track:655JkvIwu2rDCaD1hPf04g,"Sebastian Yatra, Myke Towers",Pareja Del Año,UMLE - Latino,1,163,121,416545,ES,17
172,spotify:track:5IlLm20JXhKbMtsH20NblC,Rels B,lo que hay x aquí,DALE PLAY Records / Flakk Team,29,183,18,414298,ES,17
173,spotify:track:2beS6dD5rovBxSA1zYoSHR,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce - Remix,N&E Entertainment LLC,4,168,214,413687,ES,17
174,spotify:track:4iaNmAvcZ6sPGvgZ6vQQdx,"Quevedo, Linton",Ahora y Siempre,Quevedo,5,165,80,413443,ES,17
175,spotify:track:5WxYU8RRzy5X0kC6Fx9SpI,"C. Tangana, NATHY PELUSO",Ateo,Sony Music Entertainment,1,164,97,412528,ES,17
176,spotify:track:24UStI5AYA7g5ufFDh3LH0,Fito y Fitipaldis,Por la boca vive el pez,DRO/Spain,136,175,30,411783,ES,17
177,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,"KAROL G, Romeo Santos",X SI VOLVEMOS,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,11,172,28,409352,ES,17
178,spotify:track:1sbNEFiURUYfy024cJX8JG,Feid,Ferxxo 100,UMLE - Latino,65,169,63,406557,ES,17
179,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,Rimas Entertainment LLC.,4,179,55,402277,ES,17
180,spotify:track:5ddFjrPG8NgQQ6xlOQIVd2,"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,Sony Music Entertainment,1,194,138,395278,ES,17
181,spotify:track:3XjvMZqm2AQ8thMCD6w9w2,"Anuel AA, Mambo Kingz, DJ Luian",Mas Rica Que Ayer,"Real Hasta La Muerte, LLC & Hear This Music, LLC",16,178,24,391941,ES,17
182,spotify:track:0quM3iWAOKw9OGIMBsppSC,"India Martinez, Melendi",SI ELLA SUPIERA,Sony Music Entertainment,72,170,49,390920,ES,17
183,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,53,180,72,390488,ES,17
184,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,184,-1,1,388815,ES,17
185,spotify:track:0Fd3900xH77g0ARXQjtYvV,DePol,Quién Diría,PIES Compañía Discográfica,124,171,30,388108,ES,17
186,spotify:track:0FDMH2ahuIVzCybwHJK9zh,Anuel AA,Quiere Beber,"2018 Real Hasta La Muerte, Inc.",5,177,42,385849,ES,17
187,spotify:track:5yocaqYG38qpSSxV1t0o3D,"Quevedo, Omar Montes",DAME,Quevedo,11,174,30,385738,ES,17
188,spotify:track:24k6OwxLtnJX0UaC4j5O8W,Eladio Carrion,6PM EN MALLORCA,Rimas Entertainment LLC,72,125,3,385413,ES,17
189,spotify:track:0G2zPzWqVjR68iNPmx2TBe,"Mora, Bad Bunny, Sech",Volando - Remix,Rimas Entertainment LLC,3,182,109,383271,ES,17
190,spotify:track:5x17YrAwajDUCqB8zT9ElY,"Tiago PZK, Myke Towers",Traductor,WEA Latina,22,176,47,382489,ES,17
191,spotify:track:20RGQHWvqyyacpuxMBeLsZ,"El Taiger, DJ Conds",La Historia,El Taiger,5,184,103,380452,ES,17
192,spotify:track:5zXEkcELqieHDlb8MEY5Mr,"JC Reyes, Mario King",HAYA PAZ,JC Reyes,192,193,3,379647,ES,17
193,spotify:track:4I9WKQdCuHMzQSFpP1k6Tu,"Bhavi, Duki, Milo j, LIT killah",AEROBICO REMIX,DALE PLAY Records,109,109,2,379149,ES,17
194,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,2,195,114,377229,ES,17
195,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,33,187,14,377212,ES,17
196,spotify:track:0DXI6c9tNWsI4tvUftkQN8,Estopa,Tu Calorro,Ariola,175,-1,19,376941,ES,17
197,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,39,197,42,376482,ES,17
198,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,6,189,176,376261,ES,17
199,spotify:track:3R8XAtUiwnjePpeJ6SghO6,"Trueno, Beny Jr",DUBAI,2023 Sur Capital Records (por Tierra Agencia),51,173,12,376042,ES,17
200,spotify:track:1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,Sony Music Latin/Duars Entertainment,2,181,111,373496,ES,17
1,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,1,8,4772758,ES,09
2,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,Darell,Lollipop,Sony Music Latin,2,2,6,3964812,ES,09
3,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,2,3,4,3895553,ES,09
4,spotify:track:6gMj2DzKR2PjrrbNSwcGFR,"Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian",OA,Hear This Music,4,4,4,2942039,ES,09
5,spotify:track:0QRHOAeU8JRaVVn3UoZBih,"Mora, SAIKO",REINA,Rimas Entertainment LLC,1,7,11,2741662,ES,09
6,spotify:track:51QmqegeWI2orK2mzDfnIH,Kiko Rivera,El Mambo,Kiko Rivera,5,5,6,2644057,ES,09
7,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,1,9,18,2629111,ES,09
8,spotify:track:559YUIWxUc8Mx4lsla13Ff,"Mora, YOVNGCHIMI",MODELITO,Rimas Entertainment LLC,8,8,43,2626751,ES,09
9,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,Bad Bunny,MONACO,Rimas Entertainment LLC,1,6,4,2471677,ES,09
10,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,10,14,5,2388353,ES,09
11,spotify:track:1YnChEM51BVZ5dRhbVFEMl,"Bad Bunny, Bryant Myers",SEDA,Rimas Entertainment LLC,8,11,4,2313855,ES,09
12,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,"Quevedo, SAIKO",Buenas,Quevedo,1,13,7,2169583,ES,09
13,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,10,21,2164881,ES,09
14,spotify:track:5xSt1wxZobFcLzHrFakv6z,SAIKO,COSAS QUE NO TE DIJE,WM Spain,14,18,15,2017407,ES,09
15,spotify:track:0EhuGnOS6fTc5l5UNtDEH2,"SAIKO, Quevedo, Feid, Mora",POLARIS - Remix,2023 Rimas Entertainment LLC.,1,15,22,1961438,ES,09
16,spotify:track:6irysuQyZWd7Bjj7ePiOs2,JHAYCO,Holanda,N&E Entertainment LLC,3,17,15,1829388,ES,09
17,spotify:track:4qSEvFGCpde73gqIuq3sho,"Bad Bunny, Mora",HIBIKI,Rimas Entertainment LLC,3,12,4,1819567,ES,09
18,spotify:track:5nSUskJwcSRFS9dIqrVfrv,Dei V,Quien Es Dei V?,Encore Recordings,11,16,8,1805544,ES,09
19,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,8,19,13,1683859,ES,09
20,spotify:track:3tPPP39TSamzLPOJomKALp,"Soge Culebra, Quevedo, GARABATTO",NO PIENSO LLAMAR,WM Spain,19,25,5,1639052,ES,09
21,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,"Emilia, TINI",La_Original.mp3,Sony Music Latin,21,-1,1,1615321,ES,09
22,spotify:track:6KHxe3Yj8W8oq3zviUvJRe,Ana Mena,Madrid City,Sony Music Entertainment,22,39,6,1564313,ES,09
23,spotify:track:0goXAEnjWhssHU0y9Zyqyf,Feid,LUCES DE TECNO,UMLE - Latino,9,26,6,1543103,ES,09
24,spotify:track:21N77gfWYoQDvrLvaeiQgi,"Rauw Alejandro, Bizarrap",BABY HELLO,Sony Music Latin/Duars Entertainment,2,24,20,1521990,ES,09
25,spotify:track:5KbBVSj6AJZ5662fO8EYFh,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,21,36,1481531,ES,09
26,spotify:track:0p0cOpBujR114Wirv5AM7W,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,26,35,8,1464770,ES,09
27,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"SativaMusic, Morad, GIMS",Seya,Sativa Music,27,31,5,1458476,ES,09
28,spotify:track:3CqTTiYyJRJNmuxZcww8BP,céro,lady madrizZz,céro,28,63,3,1454528,ES,09
29,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo, Feid, Myke Towers",El Cielo,Sony Music Latin,3,29,23,1441037,ES,09
30,spotify:track:0sfk352FO8bJUjWjIsyzSR,Mora,DONDE SE APRENDE A QUERER?,Rimas Entertainment LLC,7,30,11,1402514,ES,09
31,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,3,34,23,1394585,ES,09
32,spotify:track:5iilNoD56jD3FJ3bM9tMP0,"Omar Montes, SAIKO, Tunvao",Arena y Sal,Sony Music Latin,5,33,25,1394535,ES,09
33,spotify:track:18W8cuvcub2B9NQzm5rZxf,"JC Reyes, Pedro Calderon, Blacknife",A 300,JC Reyes,26,32,25,1385498,ES,09
34,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",VAGABUNDO,UMLE - Latino,3,36,26,1363563,ES,09
35,spotify:track:5NxgenNnK2EXDfzkO8oKqt,SAIKO,Antidepresivos,2023 SAIKO,14,37,14,1361304,ES,09
36,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,"Bad Bunny, Young Miko",FINA,Rimas Entertainment LLC,7,22,4,1348861,ES,09
37,spotify:track:1iLbUmb2b2btyAAcQ68a1p,"Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57",DALE PLAY Records,2,23,6,1340544,ES,09
38,spotify:track:4SW9gHnW8NfKOdqmh0ij45,"Bizarrap, Milo j",Fruto,DALE PLAY Records,16,27,5,1300809,ES,09
39,spotify:track:2df5CkXBJO7jTGXm54dFJy,"Emilia, LUDMILLA, ZECCA",No_se_ve.mp3,2023 WK Records,14,46,26,1286311,ES,09
40,spotify:track:3LzAFrnO7CxaeBgtQhHsAP,"Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro",Corazón Roto pt. 3,UMLE - Latino,21,38,9,1275152,ES,09
41,spotify:track:5V7Gy8FkCKGsVNgvaVssJi,SAIKO,Bandidona,2023 SAIKO,20,20,2,1257809,ES,09
42,spotify:track:5hyKw9bjqXCcIxAoDmAxMJ,"Morad, Beny Jr, DELLAFUENTE",No Estuviste En Lo Malo - REMIX,M.D.L.R,17,40,6,1217992,ES,09
43,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,41,76,1217145,ES,09
44,spotify:track:4pcafPzLDSqQktqSpxHL3E,"Bad Bunny, Eladio Carrion",THUNDER Y LIGHTNING,Rimas Entertainment LLC,15,28,4,1217060,ES,09
45,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,4,45,32,1206970,ES,09
46,spotify:track:5bD6mFl116xCxVMLy7IK9F,"KAROL G, Dei V",GATITA GANGSTER,Bichota/Interscope Records,33,42,12,1165296,ES,09
47,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,"Rvfv, Rels B",Mi Luz (ft. Rels B),NASTU MUSIC,9,48,93,1127485,ES,09
48,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,50,30,1111776,ES,09
49,spotify:track:0zY2rypOdM8xmsf4tUyafF,SAIKO,SUPERNOVA,2023 SAIKO,1,43,30,1085848,ES,09
50,spotify:track:460Zx6PCNYFHaA1A9rjiNL,Brytiago,La Baby,Business Music,50,-1,1,1050253,ES,09
51,spotify:track:2Cl4HCBmPddQNZEncdoXp0,"Feid, ICON",FERXXO 151,UMLE - Latino,17,51,11,1028163,ES,09
52,spotify:track:0nfnCp3NNcUjksmxd5xqEG,"Ozuna, Davido",Eva Longoria,Aura Music Corp.,9,44,15,1000713,ES,09
53,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,21,57,20,936804,ES,09
54,spotify:track:4WiQA1AGWHFvaxBU6bHghs,Quevedo,PUNTO G,Quevedo,1,58,53,925949,ES,09
55,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,52,38,925473,ES,09
56,spotify:track:3Yw6KJjm8ycybvl6UdW9dq,"Ovy On The Drums, Quevedo, Yandel",GANGSTER (PQFNEDG),WEA Latina,24,49,3,920154,ES,09
57,spotify:track:15U5RHzuLMPNFThQqfKL0U,"Tainy, J Balvin, Young Miko, Jowell & Randy",COLMILLO,"NEON16, LLC",52,60,4,911116,ES,09
58,spotify:track:0FLh1ZDsjnoACzBrAVjXT2,Álvaro De Luna,Todo Contigo,WM Spain,13,72,34,908256,ES,09
59,spotify:track:3b6waQzXeYty0R6EDAv0po,"SwaggGlock, Neelo, Kidd Keo",BESOS (with Kidd Keo & Neelo),DBT Empire,28,56,11,897606,ES,09
60,spotify:track:0XjX9s0XWOKZc8PLuW02wJ,Maluma,COCO LOCO,Sony Music Latin,10,53,22,893836,ES,09
61,spotify:track:5ixdmTpCmH5diBA1j154wN,Bad Bunny,UN PREVIEW,Rimas Entertainment LLC,6,47,7,891436,ES,09
