rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
143,spotify:track:0Lmbke3KNVFXtoH2mMSHCw,Ariana Grande,the boy is mine,Republic Records,66,113,6,35802,KR,2024-04-18
144,spotify:track:2D1xAiDD33nqcxtSMH30hO,Lim Young Woong,Love Station,물고기뮤직,39,124,88,35696,KR,2024-04-18
145,spotify:track:5D34wRmbFS29AjtTOP2QJe,Ariana Grande,"yes, and?",Republic Records,14,114,14,35377,KR,2024-04-18
146,spotify:track:567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,161,145,35366,KR,2024-04-18
147,spotify:track:0bMoNdAnxNR0OuQbGDovrr,LE SSERAFIM,ANTIFRAGILE,SOURCE MUSIC,1,135,79,35223,KR,2024-04-18
148,spotify:track:3VBj0lzjmhTzVFPEDOjNCG,BABYMONSTER,BATTER UP,YG Entertainment,74,-1,17,35222,KR,2024-04-18
149,spotify:track:69Bx1c9Hzv7IZGkLyFCeMw,Heize,Hold Me Back,소리날리,149,177,4,35138,KR,2024-04-18
150,spotify:track:1qosh64U6CR5ki1g1Rf2dZ,AKMU,Love Lee,YG Entertainment,9,141,35,34722,KR,2024-04-18
151,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,36,154,94,34652,KR,2024-04-18
152,spotify:track:04TshWXkhV1qkqHzf31Hn6,Kenshi Yonezu,Lemon,Sony Music Labels Inc.,25,157,76,34448,KR,2024-04-18
153,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,3,180,107,34045,KR,2024-04-18
154,spotify:track:51vRumtqbkNW9wrKfESwfu,"LE SSERAFIM, Nile Rodgers",UNFORGIVEN (feat. Nile Rodgers),SOURCE MUSIC,1,145,51,34022,KR,2024-04-18
155,spotify:track:1amowbJ9HHFFSFdg2ubM7G,BSS,The Reasons of My Smiles,소리날리,155,171,4,33873,KR,2024-04-18
156,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",130,130,4,33679,KR,2024-04-18
157,spotify:track:1vvcEHQdaUTvWt0EIUYcFK,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",APG Inc – FF10,1,129,49,33444,KR,2024-04-18
158,spotify:track:1w2hClDL1xH4FPZIipZ1FJ,Yoon Do Hyun,사랑했나봐,Universal Music Ltd.,80,144,48,33409,KR,2024-04-18
159,spotify:track:210JJAa9nJOgNa0YNrsT5g,"League of Legends, NewJeans",GODS,Riot Games,10,160,29,33399,KR,2024-04-18
160,spotify:track:5qI5EUqfDJpQ7w6sMECK7U,(G)I-DLE,Super Lady,Cube Entertainment,37,152,12,33381,KR,2024-04-18
161,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,79,174,161,33203,KR,2024-04-18
162,spotify:track:3s761CQaziQ0GEN1yUkIsG,Nerd Connection,‎Good Night Good Dream,Your Summer,81,178,85,33158,KR,2024-04-18
163,spotify:track:0QzuaeCEEOV40Pn7IvKEny,Dhruv,double take,Little Worry/RCA Records,58,170,148,33119,KR,2024-04-18
164,spotify:track:4JK1kDUdH9RTBQrrSO1QfR,Yuuri,ベテルギウス,Sony Music Labels Inc.,21,164,62,33058,KR,2024-04-18
165,spotify:track:2yjeXq5ahx6UUg2rHaUe6X,"JVKE, Jimin, Charlie Puth, Muni Long, Fast & Furious: The Fast Saga","Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",APG Inc – FF10,5,137,45,32969,KR,2024-04-18
166,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,86,181,63,32948,KR,2024-04-18
167,spotify:track:1omcLGGewAHTVBfL2DtT3C,Lim Young Woong,Two fists,"TV CHOSUN, ShowPlay",63,148,54,32838,KR,2024-04-18
168,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,14,153,37,32728,KR,2024-04-18
169,spotify:track:6gcuJpHu0Ey30D5WR76y98,JENNIE,You & Me,YG Entertainment,8,195,28,32633,KR,2024-04-18
170,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,BTS,봄날,BIGHIT MUSIC,32,136,132,32585,KR,2024-04-18
171,spotify:track:0ObH6HhEWiI2kXBJ4tusbQ,"j-hope, HUH YUNJIN",i don't know (with HUH YUNJIN of LE SSERAFIM),BIGHIT MUSIC,74,120,3,32561,KR,2024-04-18
172,spotify:track:7pgbDdy7ax962o9d2xJceV,V,Slow Dancing (Piano Ver.),BIGHIT MUSIC,13,187,31,32438,KR,2024-04-18
173,spotify:track:1hAloWiinXLPQUJxrJReb1,YOASOBI,アイドル,YOASOBI,6,182,54,32316,KR,2024-04-18
174,spotify:track:5F3032rq3MJG7cDjRtj0wo,Paul Kim,Can't Get Over You,소리날리,174,175,2,32094,KR,2024-04-18
175,spotify:track:0v6wAlWCzHYj1OuJrVuH7J,V,FRI(END)S (Sped Up),BIGHIT MUSIC,27,149,5,32045,KR,2024-04-18
176,spotify:track:5G0NPSOTLepHxUhEMlVjWj,SPYAIR,サムライハート(Some Like It Hot!!),Sony Music Labels Inc.,103,189,14,32003,KR,2024-04-18
177,spotify:track:2o1pb13quMReXZqE7jWsgq,Ariana Grande,intro (end of the world),Republic Records,80,159,6,31918,KR,2024-04-18
178,spotify:track:2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,Island Records,141,162,13,31912,KR,2024-04-18
179,spotify:track:7w6NWogvAAFdEhD9MA2uvv,Kenshi Yonezu,LADY,Sony Music Labels Inc.,68,173,31,31894,KR,2024-04-18
180,spotify:track:49jhaFKylisSzgaReEP2Jt,Jang Beom June,Your Shampoo Scent In The Flowers,"Genie Music Corporation, Stone Music Entertainment",78,131,28,31870,KR,2024-04-18
181,spotify:track:4NIe9Is7bN5JWyTeCW2ahK,"TAEYANG, Jimin",VIBE (feat. Jimin of BTS),THEBLACKLABEL,3,142,66,31690,KR,2024-04-18
182,spotify:track:0dS2u2UFd88TIzDDaZDLvS,d4vd,Here With Me,Darkroom/Interscope Records,72,169,72,31633,KR,2024-04-18
183,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,Heartbreak Anniversary,Epic/Not So Fast,13,-1,97,31631,KR,2024-04-18
184,spotify:track:4eFTh1opLS5wANDmZK9ghC,Busker Busker,Cherry Blossom Ending,Genie Music Corporation,69,102,8,31562,KR,2024-04-18
185,spotify:track:5oaQsszgxYAdABuXoWEOUe,Jimin,Christmas Love,BIGHIT MUSIC,19,151,58,31199,KR,2024-04-18
186,spotify:track:7sVbKoBdhXtYCEOO6qC1SN,"Future, Metro Boomin, The Weeknd",We Still Don't Trust You,Wilburn Holding Co./Boominati/Epic/Republic,186,-1,1,31031,KR,2024-04-18
187,spotify:track:0dpcP3g0O9uPkyruGfVKi8,"Silica Gel, So!YoON!",Tik Tak Tok (feat. So!YoON!),MAGIC STRAWBERRY SOUND,130,197,14,30936,KR,2024-04-18
188,spotify:track:4njgp1LC4XoUsnF3pN0WXX,V,FRI(END)S (Slowed Down),BIGHIT MUSIC,29,165,5,30856,KR,2024-04-18
189,spotify:track:2i3HoDE1ZvQ2bh2ZmgpSug,Nerd Connection,Silently Completely Eternally,유어썸머,186,-1,4,30817,KR,2024-04-18
190,spotify:track:0eFMbKCRw8KByXyWBw8WO7,Jung Kook,Still With You,BIGHIT MUSIC,8,200,41,30726,KR,2024-04-18
191,spotify:track:7yZD4AVfQtAZD4cG8eRnPk,DEAN,DIE 4 YOU,Universal Music Ltd.,11,163,22,30613,KR,2024-04-18
192,spotify:track:15HNdxGKNCIO9pgaY4n7FU,OFFICIAL HIGE DANDISM,Pretender,PONY CANYON INC.,187,-1,6,30482,KR,2024-04-18
193,spotify:track:0UvCh63URrLFcPkKt99hHd,Oasis,Don't Look Back in Anger - Remastered,Big Brother,135,-1,21,30359,KR,2024-04-18
194,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,63,198,27,30239,KR,2024-04-18
195,spotify:track:0HsRZwZzHoZ5AM5W2ZYI5c,"BIG Naughty, 10CM",Beyond Love (Feat. 10CM),H1GHR MUSIC RECORDS,2,-1,87,30210,KR,2024-04-18
196,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,119,-1,19,29668,KR,2024-04-18
197,spotify:track:1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes,DCD2 / Fueled By Ramen,147,190,16,29540,KR,2024-04-18
198,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,8,-1,129,29501,KR,2024-04-18
199,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,46,-1,21,29500,KR,2024-04-18
200,spotify:track:3wJHCry960drNlAUGrJLmz,Yorushika,ただ君に晴れ,U&R records,200,-1,1,29447,KR,2024-04-18
1,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,BIGHIT MUSIC,1,2,63,708951,KR,2024-06-06
2,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,ADOR,1,1,2,657248,KR,2024-06-06
3,spotify:track:4sgMbwl9lXGyHcHmtFYGMm,aespa,Supernova,SM Entertainment,1,3,4,564363,KR,2024-06-06
4,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,5,47,451429,KR,2024-06-06
5,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,aespa,Armageddon,SM Entertainment,5,9,2,434526,KR,2024-06-06
6,spotify:track:19D8LNpWwIPpi6hs9BG7dq,NewJeans,Bubble Gum,ADOR,4,4,2,425486,KR,2024-06-06
7,spotify:track:0u8rZGtXJrLtiSe34FPjGG,Jimin,Like Crazy (English Version),BIGHIT MUSIC,2,6,63,341241,KR,2024-06-06
8,spotify:track:59hBR0BCtJsfIbV9VzCVAp,Jimin,Set Me Free Pt.2,BIGHIT MUSIC,2,7,64,315472,KR,2024-06-06
9,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,1,8,11,282869,KR,2024-06-06
10,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,2,10,36,261275,KR,2024-06-06
11,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,4,13,30,217713,KR,2024-06-06
12,spotify:track:3k6q0O9JnO2GhvD6C8fs20,Jimin,Closer Than This,BIGHIT MUSIC,2,11,24,216095,KR,2024-06-06
13,spotify:track:1SS0WlKhJewviwEDZ6dWj0,"ZICO, JENNIE",SPOT!,KOZ Entertainment,2,12,6,202017,KR,2024-06-06
14,spotify:track:39gaUtq2z4ejJbno7tWHbL,QWER,T.B.H,TAMAGO PRODUCTION,11,14,10,169379,KR,2024-06-06
15,spotify:track:3vnaEaDxMKdBhqA1t0uAwl,Lim Young Woong,Warmth,Mulgogi Music,12,16,5,164600,KR,2024-06-06
16,spotify:track:2PlsVMcOn6ujc2UEYs2Yat,Lim Young Woong,Home,Mulgogi Music,13,20,5,157069,KR,2024-06-06
17,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,13,18,8,153013,KR,2024-06-06
18,spotify:track:21ewxM3YvcdTj7cC0XwznO,Lim Young Woong,Do or Die,Mulgogi Music,6,21,35,149132,KR,2024-06-06
19,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,13,17,5,147866,KR,2024-06-06
20,spotify:track:4WUpMUjdoi47LY7gBQBXe3,Lim Young Woong,Grain of Sand,물고기뮤직,8,24,53,142421,KR,2024-06-06
21,spotify:track:1jXkl4Jv3iiX0Maj77witN,IVE,HEYA,Sony Music Labels Inc.,10,15,6,141031,KR,2024-06-06
22,spotify:track:6auT8cRBu3BgPRBrdVBY15,Lim Young Woong,London Boy,물고기뮤직,6,25,81,133652,KR,2024-06-06
23,spotify:track:1njlnn8ZKHI77Pe9szIONR,BABYMONSTER,SHEESH,YG Entertainment,9,22,10,131798,KR,2024-06-06
24,spotify:track:45OflED18VsURGw2z0Y6Cv,tripleS,Girls Never Die,MODHAUS,17,23,4,130866,KR,2024-06-06
25,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,3,26,43,128986,KR,2024-06-06
26,spotify:track:1OhIn0L6iofnk5bjalWfHq,ECLIPSE,Sudden Shower,"Genie Music Corporation, Stone Music Entertainment",26,32,5,115512,KR,2024-06-06
27,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,27,42,3,114520,KR,2024-06-06
28,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,19,19,3,112220,KR,2024-06-06
29,spotify:track:6rdkCkjk6D12xRpdMXy0I2,NewJeans,New Jeans,ADOR,4,31,48,110809,KR,2024-06-06
30,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Lim Young Woong,Polaroid,물고기뮤직,10,34,81,109615,KR,2024-06-06
31,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,2,30,48,109602,KR,2024-06-06
32,spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,ADOR,1,37,97,104760,KR,2024-06-06
33,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,aespa,Drama,SM Entertainment / Warner Records,15,29,30,103031,KR,2024-06-06
34,spotify:track:56v8WEnGzLByGsDAXDiv4d,NewJeans,ETA,ADOR,3,36,46,102889,KR,2024-06-06
35,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,5,43,109,100445,KR,2024-06-06
36,spotify:track:2O4Bb2WCkjlTPO827OnBMI,LE SSERAFIM,EASY,SOURCE MUSIC,3,40,16,99708,KR,2024-06-06
37,spotify:track:0tCr7DoUBSdtdSl0rxZmct,10CM,Spring Snow,"Genie Music Corporation, Stone Music Entertainment",37,41,4,98876,KR,2024-06-06
38,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,V,FRI(END)S,BIGHIT MUSIC,9,38,12,96605,KR,2024-06-06
39,spotify:track:0vaxYDAuAO1nPolC6bQp7V,KISS OF LIFE,Midas Touch,S2 ENTERTAINMENT INC.,10,33,10,95656,KR,2024-06-06
40,spotify:track:3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,1,54,77,95219,KR,2024-06-06
41,spotify:track:3lwK3WyKAI5bUuGY1OgGbZ,LE SSERAFIM,Smart,SOURCE MUSIC,10,44,16,94455,KR,2024-06-06
42,spotify:track:65FftemJ1DbbZ45DUfHJXE,NewJeans,OMG,ADOR,1,55,75,92501,KR,2024-06-06
43,spotify:track:5Hfnps0jaWFpYg55WOPexG,Jimin,Alone,BIGHIT MUSIC,6,45,63,90383,KR,2024-06-06
44,spotify:track:0aZG8KWrpRnsGL0loUkfSj,TWS,plot twist,PLEDIS Entertainment,9,59,20,90349,KR,2024-06-06
45,spotify:track:2kIUILBPlz4exX9xIFS275,ILLIT,Lucky Girl Syndrome,BELIFT LAB,23,46,11,89524,KR,2024-06-06
46,spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,Attention,ADOR,1,62,97,86646,KR,2024-06-06
47,spotify:track:74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,10,57,32,86630,KR,2024-06-06
48,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,Jimin,Face-off,BIGHIT MUSIC,5,50,63,86256,KR,2024-06-06
49,spotify:track:2qg2jy3v50RwfV5FAqG3a2,Jimin,Interlude : Dive,BIGHIT MUSIC,7,47,63,83040,KR,2024-06-06
50,spotify:track:2vNPGH1x5ZwxTjlvzLCyc2,(G)I-DLE,Fate,Cube Entertainment,10,53,17,82747,KR,2024-06-06
51,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,9,52,7,81991,KR,2024-06-06
52,spotify:track:50xSycnGMDy0Wg5jJcOv3S,Lim Young Woong,Rainbow,물고기뮤직,11,68,108,80860,KR,2024-06-06
53,spotify:track:2jidjmWNeRmKgLjXhW52Gz,Lim Young Woong,"Our Blues, Our Life",물고기뮤직,12,69,109,78388,KR,2024-06-06
54,spotify:track:06Qo2fYR2KS1F7bL338iVT,"Jung Kook, Major Lazer",Closer to You (feat. Major Lazer),BIGHIT MUSIC,11,67,31,76325,KR,2024-06-06
55,spotify:track:18x0Z8JUwLA2LhgsIHbNy3,DAY6,한 페이지가 될 수 있게,JYP Entertainment,44,65,80,75012,KR,2024-06-06
56,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",28,51,5,74774,KR,2024-06-06
57,spotify:track:0UaaFmF3xUwMjnuAHBq7qL,Crush,Love You With All My Heart,소리날리,21,58,10,73939,KR,2024-06-06
58,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,24,85,52,72047,KR,2024-06-06
59,spotify:track:7JxPQzxhJSsBBNu1D76ig2,YANGHONGWON,JEALOUSYVALHALLA,Indigo Music,27,27,3,70097,KR,2024-06-06
60,spotify:track:4Cr43xPo7bwyCcL1g3yVCu,Lim Young Woong,A bientot,물고기뮤직,21,79,107,69773,KR,2024-06-06
61,spotify:track:1qVOxNk88HMDXteLce4fyD,aespa,Set The Tone,SM Entertainment,61,64,2,68535,KR,2024-06-06
62,spotify:track:3FR2yqZsG07NhXz7uPyUyC,DAY6,예뻤어,JYP Entertainment,47,70,72,68008,KR,2024-06-06
63,spotify:track:5zBO8f5BKQX4VNR3ILfDXk,RIIZE,Impossible,SM Entertainment,12,66,7,67641,KR,2024-06-06
64,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,Slow Dancing,BIGHIT MUSIC,4,72,38,66880,KR,2024-06-06
65,spotify:track:4rMEoXVYww6Xy7q9wSj4gy,Lim Young Woong,Love Always Run Away,MOST CONTENTS,24,84,134,65891,KR,2024-06-06
66,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,17,74,13,64828,KR,2024-06-06
67,spotify:track:3TQHPUEVdvdq8ejwEcHUlL,Nerd Connection,If I have you only (My love X Nerd Connection),TOON STUDIO,45,75,30,64396,KR,2024-06-06
68,spotify:track:02H58MSfVESkKyx4diDgu7,RM,LOST!,BIGHIT MUSIC,39,39,2,64148,KR,2024-06-06
69,spotify:track:2gkVEnpahpE3bQuvGuCpAV,Jung Kook,Yes or No,BIGHIT MUSIC,7,82,31,62393,KR,2024-06-06
70,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",21,80,20,61956,KR,2024-06-06
71,spotify:track:5KfJvZ0PZzRdwFRaTUDAA7,Jung Kook,Somebody,BIGHIT MUSIC,12,92,31,61415,KR,2024-06-06
72,spotify:track:1E14FuM0BRaHAJSJ9YxMVu,Lim Young Woong,A Psalm of Life,물고기뮤직,26,94,104,60665,KR,2024-06-06
73,spotify:track:2lsRp40mCRkhqULWdMbOzn,Lim Young Woong,I Love You,물고기뮤직,15,91,108,60611,KR,2024-06-06
74,spotify:track:5IY8i6WnkqvmRnIrF4lqDx,"Jay Park, NATTY",Taxi Blurr (Feat. NATTY of KISS OF LIFE),MORE VISION,74,-1,1,59296,KR,2024-06-06
75,spotify:track:2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,Shady/Aftermath/Interscope Records,75,-1,1,59231,KR,2024-06-06
76,spotify:track:7221xIgOnuakPdLqT0F3nP,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records/Republic Records,40,81,4,58147,KR,2024-06-06
77,spotify:track:02wk5BttM0QL38ERjLPQJB,NewJeans,Cool With You,ADOR,5,78,46,58105,KR,2024-06-06
78,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,TAEYEON,To. X,SM Entertainment,13,83,28,57906,KR,2024-06-06
79,spotify:track:6je5cTal6PyeITNrOzkCoS,DAY6,Welcome to the Show,JYP Entertainment,34,89,12,57492,KR,2024-06-06
80,spotify:track:0Tq7v8YAmwdnAYBwyR1pZ4,BOYNEXTDOOR,"Earth, Wind & Fire",KOZ Entertainment,27,87,8,57182,KR,2024-06-06
81,spotify:track:62HKW77nt6tudsIHXT2A0M,RM,Come back to me,BIGHIT MUSIC,35,61,4,57110,KR,2024-06-06
82,spotify:track:365znJ27Fb3faGsctmQYWR,Lim Young Woong,Father,물고기뮤직,29,106,103,56924,KR,2024-06-06
83,spotify:track:7x3SGAkfIrzDr9paSslwMv,Lim Young Woong,Lovely Touch,물고기뮤직,28,98,106,56729,KR,2024-06-06
84,spotify:track:0139mjI8ijLp4SYOGjYZUG,IVE,Accendio,Sony Music Labels Inc.,55,73,6,56121,KR,2024-06-06
85,spotify:track:3ybJERCKs3Jf3aT7xU1Vs4,aespa,Live My Life,SM Entertainment,85,108,2,55496,KR,2024-06-06
86,spotify:track:0QzuaeCEEOV40Pn7IvKEny,Dhruv,double take,Little Worry/RCA Records,58,105,155,54500,KR,2024-06-06
87,spotify:track:43u5DDtK4vQ1coWXb4S5a8,Lim Young Woong,HERO,"TIZZO C&C, New Era Project",31,107,86,54112,KR,2024-06-06
88,spotify:track:5expoVGQPvXuwBBFuNGqBd,NewJeans,Hurt,ADOR,4,96,97,53044,KR,2024-06-06
89,spotify:track:0yfQBmmOIVqiwhV5u10EhN,Lim Young Woong,Love Letter,물고기뮤직,23,121,103,52548,KR,2024-06-06
90,spotify:track:2llGaRhftbXIr1UgbpQpWq,aespa,Licorice,SM Entertainment,90,93,2,52375,KR,2024-06-06
91,spotify:track:3gtlthEgyulDfT8dWdKsnv,aespa,Spicy,SM Entertainment / Warner Records,3,118,51,52167,KR,2024-06-06
92,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,3,114,114,51723,KR,2024-06-06
93,spotify:track:1RF5Sh64ddycjZJ5WGLWZr,YANGHONGWON,ENGLAND,Indigo Music,35,35,2,51483,KR,2024-06-06
94,spotify:track:5juCu4WFTFRZ2XilopAMTy,BIBI,Bam Yang Gang,FeelGhoodMusic,4,86,17,51366,KR,2024-06-06
95,spotify:track:5Odq8ohlgIbQKMZivbWkEo,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,1,109,102,51172,KR,2024-06-06
96,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),Columbia,96,-1,1,50953,KR,2024-06-06
97,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,69,103,10,50768,KR,2024-06-06
98,spotify:track:1dY5W7IZHUSpvTuCUWeXNE,aespa,BAHAMA,SM Entertainment,98,119,2,49954,KR,2024-06-06
99,spotify:track:45LdjIY5Ot4SAxOKfmcG2J,YANGHONGWON,GOSLOW,Indigo Music,48,48,2,49808,KR,2024-06-06
100,spotify:track:1TCkgf6YdQa9jzhWziWbjf,Lim Young Woong,Elevator,덕업닷컴,52,123,67,49653,KR,2024-06-06
101,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,49,77,3,49039,KR,2024-06-06
102,spotify:track:0djkJ3iAARXRCbfbwwVc3o,IU,Love wins all,EDAM Entertainment,8,104,20,48644,KR,2024-06-06
103,spotify:track:05STjz8kmPBUebu3uu5sO0,Lim Young Woong,Nest,물고기뮤직,38,142,99,48297,KR,2024-06-06
104,spotify:track:7AbqgE05nFl9qY4FRUiq2p,Jung Kook,Shot Glass of Tears,BIGHIT MUSIC,13,138,31,48129,KR,2024-06-06
105,spotify:track:6DA7kCWYMggJjqPM84V2Ng,HYUKOH,TOMBOY,DOOROODOOROO ARTIST COMPANY,100,100,4,47870,KR,2024-06-06
106,spotify:track:4mqfe9XrgEOSsofvq5MyjR,LEECHANGSUB,Heavenly fate,TOON STUDIO,98,122,10,47500,KR,2024-06-06
107,spotify:track:3HIDWyZGwSe5MhrSP890nc,Lim Jae Hyun,Rhapsody of Sadness,"DAWN TAPE, IK PRODUCTION",65,113,22,47317,KR,2024-06-06
108,spotify:track:1tDvNjVn4dRAMwp9nSpndC,aespa,Mine,SM Entertainment,95,95,2,47250,KR,2024-06-06
109,spotify:track:3lc6BSosCqVoNddw1izHXj,RIIZE,Siren,SM Entertainment,18,99,10,46916,KR,2024-06-06
110,spotify:track:54tBIDmNdxGp04gPNWCCbi,NewJeans,How Sweet (Instrumental),ADOR,28,28,2,46718,KR,2024-06-06
111,spotify:track:0NoeYUnwpb9R26mpylHcR9,KISS OF LIFE,Sugarcoat (NATTY Solo),S2 ENTERTAINMENT INC.,28,112,48,46584,KR,2024-06-06
112,spotify:track:567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,140,152,46528,KR,2024-06-06
113,spotify:track:3VHD84tIdyxRTtRc167YSR,ATEEZ,WORK,KQ Entertainment,113,-1,1,46518,KR,2024-06-06
114,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,7,132,78,46091,KR,2024-06-06
115,spotify:track:4zCcKPm03kHARVAiyzlDX8,Lim Young Woong,Trust in me,TV CHOSUN,46,136,93,46006,KR,2024-06-06
116,spotify:track:4Tz8G2vbDj5GF3FDBC2Pnd,Silica Gel,NO PAIN,MAGIC STRAWBERRY SOUND,97,117,27,45986,KR,2024-06-06
117,spotify:track:2FZKBbotZtXLQyedIV965w,D.O.,Mars,COMPANYSOOSOO,62,111,4,45189,KR,2024-06-06
118,spotify:track:3Dah48XTdzVtbIl4dUn6l4,RIIZE,Get A Guitar,SM Entertainment,17,90,40,44613,KR,2024-06-06
119,spotify:track:5EBtIi8j2ARUCwxzB5gc82,ECLIPSE,Run Run,"Genie Music Corporation, Stone Music Entertainment",119,152,5,44572,KR,2024-06-06
120,spotify:track:4dIhOd9VXoBDsq1RUO6rvK,YANGHONGWON,Well…?,Indigo Music,56,56,2,44496,KR,2024-06-06
121,spotify:track:0k0GtcnyQLMiXrdEDbLXmJ,"Jung Kook, DJ Snake",Please Don't Change (feat. DJ Snake),BIGHIT MUSIC,9,127,31,43738,KR,2024-06-06
122,spotify:track:77WBsNSTTDrp7rkZEsbAcv,N.Flying,Blue Moon,FNC ENTERTAINMENT,122,-1,1,43714,KR,2024-06-06
123,spotify:track:5VFCXa64nmh1ivo8cKmqjy,YANGHONGWON,24YB (Intro),Indigo Music,49,49,2,43536,KR,2024-06-06
124,spotify:track:2UE9XGbAzicJIyo4bB6sqM,SEVENTEEN,MAESTRO,PLEDIS Entertainment,37,97,6,43450,KR,2024-06-06
