rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country,date
75,spotify:track:2MAk9ErHJIxgBZRXocHhly,"Arcane, Woodkid",To Ashes and Blood (from the series Arcane League of Legends),Riot Games,50,50,3,774383,FR,2024-12-05
76,spotify:track:7CVQNimiTPLHTu4ZM7pv7s,Lacrim,No lo sé,PLATA O PLOMO,4,60,23,766099,FR,2024-12-05
77,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,7,83,34,758219,FR,2024-12-05
78,spotify:track:2Os26puFcTLXTsap0Wasmm,"Vacra, PLK",Confidences,Universal Music Division Carthage Music,8,61,30,756062,FR,2024-12-05
79,spotify:track:498kWQy8Ecur6CbKs8non1,"Dinos, Tiakola",GAÙCHO,SPKTAQLR,79,-1,1,754939,FR,2024-12-05
80,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,79,90,6,754114,FR,2024-12-05
81,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,5,69,56,751147,FR,2024-12-05
82,spotify:track:3sWslrlJJZzHiOuE9PPePH,"Dinos, Josman",CHELSEA,SPKTAQLR,82,-1,1,744662,FR,2024-12-05
83,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,53,65,21,740222,FR,2024-12-05
84,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",77,77,5,739447,FR,2024-12-05
85,spotify:track:7Drnn6MGX6CvXbw8iJyESM,Gazo,SEVICE,BSB PROD,85,-1,1,737864,FR,2024-12-05
86,spotify:track:0mYMXqqxLjGTjh5ivcfbNL,VEN1,Menace fantôme,NOUVO MONDE,86,-1,1,735413,FR,2024-12-05
87,spotify:track:6DlhTnan7aiDgAkIJXsFnQ,"Pierre Garnier, M. Pokora",Chaque seconde (feat. M. Pokora),Columbia,49,62,11,733898,FR,2024-12-05
88,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,34,58,35,724295,FR,2024-12-05
89,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,10,145,23,717412,FR,2024-12-05
90,spotify:track:3NqW1FtYalkdAr7gz7Btwh,"Arcane, d4vd",Remember Me (from the series Arcane League of Legends),Riot Games,80,80,2,714777,FR,2024-12-05
91,spotify:track:4cCeHTJcKQU9PCuQ2jiYlI,"Arcane, Ashnikko",Paint The Town Blue (from the series Arcane League of Legends),Riot Games,76,76,2,713061,FR,2024-12-05
92,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,49,99,15,704319,FR,2024-12-05
93,spotify:track:1IPHJxo4Y20Rki9beIP1bN,"SDM, Hamza",TOKA,Universal Music Division Capitol Music France,5,70,12,703440,FR,2024-12-05
94,spotify:track:3nHuKdFJZm78CoeBnDcFKe,Teddy Swims,Bad Dreams,Warner Records,94,139,4,696961,FR,2024-12-05
95,spotify:track:2NcvQ8N9ugSMforAJT0A4Y,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,Universal Music Distributed Labels,1,91,70,694813,FR,2024-12-05
96,spotify:track:5oePa8PlOTPAlRaGs2OZ3A,Ninho,Putana,Rec. 118 / Mal Luné Music,4,88,199,689600,FR,2024-12-05
97,spotify:track:6jDe94y1dbLDU53Q1NPxLH,"Dadju, Tayc",I love you,Play Two,2,114,52,678882,FR,2024-12-05
98,spotify:track:0EzNyXyU7gHzj2TN8qYThj,SDM,Bolide allemand,92i / Capitol Music France,1,79,105,678030,FR,2024-12-05
99,spotify:track:6zOROWSana8gXPcDlvYggu,UZI,GARS DU ZOO,RPB Music,19,71,37,675794,FR,2024-12-05
100,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",52,52,2,674554,FR,2024-12-05
101,spotify:track:1YrbLMDd6s7FLa7SHgZ7Hc,Bouss,Mirage,Le Grand Carré / Level Up Music,83,110,15,668803,FR,2024-12-05
102,spotify:track:5kfAx6phDHPpz5g8IAPyc2,Werenoi,Chemin d'or,PLR Music / PGP Records / Allpoints,17,82,89,664596,FR,2024-12-05
103,spotify:track:1s3XtkdfT3obSCbQVWtvX9,PNL,La misère est si belle,QLF Records,14,94,120,662823,FR,2024-12-05
104,spotify:track:6y8LXTxgfWkU6kGhLnK2XH,Pierre Garnier,"Adieu, nous deux",Columbia,104,191,2,660898,FR,2024-12-05
105,spotify:track:5tl5NRfjvOEZaVuWBQHOf9,Bouss,Angela,Le Grand Carré / Level Up Music,105,-1,1,658276,FR,2024-12-05
106,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,12,-1,19,651062,FR,2024-12-05
107,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia,8,-1,15,645776,FR,2024-12-05
108,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,31,96,187,643466,FR,2024-12-05
109,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,32,81,27,641577,FR,2024-12-05
110,spotify:track:2cqtTAnI9E7buORFB9q4ts,"PLK, Jul",Faut pas,Panenka Music,8,103,44,640055,FR,2024-12-05
111,spotify:track:3DkF5PzztACcDGdLWVFiyJ,Ninho,Sourire,Rec. 118 / Mal Luné Music,65,92,4,639394,FR,2024-12-05
112,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,17,-1,21,638945,FR,2024-12-05
113,spotify:track:3Zw66L4FvI9YUUx17OReRD,Franglish,Position,Universal Music Division Capitol Music France,1,100,41,629741,FR,2024-12-05
114,spotify:track:7IU0Caeq9jSYsdnDBKXqiu,Kendji Girac,Si seulement...,Universal Music Division Island Def Jam,50,75,13,627057,FR,2024-12-05
115,spotify:track:2cZ00x4yqQtDl4AQIHMb1y,Damso,Laisse-moi tranquille.,Trente-quatre centimes,9,42,3,624740,FR,2024-12-05
116,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,48,87,11,618190,FR,2024-12-05
117,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,54,97,24,617349,FR,2024-12-05
118,spotify:track:2BvjmY4Mp5q1AHL0laetd6,"Heuss L'enfoiré, Gazo",Saiyan,150 Prod / Straw Production,1,111,79,616563,FR,2024-12-05
119,spotify:track:7zPIPJKmtJxK6CpVOntCxL,"KeBlack, Franglish",Boucan,Motema records,2,51,32,611232,FR,2024-12-05
120,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,60,126,62,610911,FR,2024-12-05
121,spotify:track:3u4YjYq448qqRkUfJsbrnM,K2S,Dougie,Play Two,13,101,23,610637,FR,2024-12-05
122,spotify:track:5r9OlaHzqlOKkFAv0q5Gm3,"Arcane, Royal & the Serpent",Wasteland (from the series Arcane League of Legends),Riot Games,122,159,2,608857,FR,2024-12-05
123,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,17,104,175,607231,FR,2024-12-05
124,spotify:track:5wSXix1uUY25dHk9wPMeSE,RIDSA,Rosa,Play Two,93,105,12,598248,FR,2024-12-05
125,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",72,72,2,596834,FR,2024-12-05
126,spotify:track:49xOYhvSnClDymbvY7pFe8,Favé,Mode Avion,Morning Glory Music / 109 Record,92,138,23,594137,FR,2024-12-05
127,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (with Playboi Carti),XO / Republic Records,58,129,10,587037,FR,2024-12-05
128,spotify:track:7LhktSmPFZ2NT5CJlBZftB,"Lynda, Imen Es",1 Minute,Universal Music Distribution Deal,59,59,2,586346,FR,2024-12-05
129,spotify:track:4MoHpU017dMiVODbdlAgSd,"La Fouine, RK",300,Play Two,98,98,2,585378,FR,2024-12-05
130,spotify:track:0t7d6wbJLS2A31yqlHFew7,"Heuss L'enfoiré, Werenoi",Mélanine,Verdansk / Straw Prod,4,115,31,581051,FR,2024-12-05
131,spotify:track:0U7UH2iu2X4pWdlmyY3kSm,"JRK 19, La Mano 1.9",Le Plan,REC. 118 / 489 House & MAV Records,131,-1,1,580187,FR,2024-12-05
132,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,96,160,14,572496,FR,2024-12-05
133,spotify:track:7e2vCAtcYXuM8JOUqIZ9GQ,"Kalash, Maureen",Laptop,Play Two,56,120,20,569052,FR,2024-12-05
134,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,103,152,8,565985,FR,2024-12-05
135,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",23,125,34,565687,FR,2024-12-05
136,spotify:track:2v2pKM7cFA0tn6MjmR5voY,Bouss,Coloré,Le Grand Carré / Level Up Music,89,156,14,565358,FR,2024-12-05
137,spotify:track:6yqwxY8qifBBhyryjZutxk,"Gazo, Tiakola",MAMI WATA,BSB PROD,3,157,53,565320,FR,2024-12-05
138,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,17,124,25,564541,FR,2024-12-05
139,spotify:track:30D9x5LFgL2o9xidjX2wtE,"Soolking, Gazo",Casanova,Universal Music MENA Distributed Labels,1,180,74,562281,FR,2024-12-05
140,spotify:track:6IyY7st5UooM84lDO3odza,SANTA,Popcorn Salé,999 Productions / Parlophone,11,123,65,557241,FR,2024-12-05
141,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,62,113,27,556204,FR,2024-12-05
142,spotify:track:7A2DyRIqqelhZ4caPJMaFI,Favé,Urus,Morning Glory Music / 109 Record,3,108,112,551514,FR,2024-12-05
143,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,88,142,55,549703,FR,2024-12-05
144,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,102,117,31,548588,FR,2024-12-05
145,spotify:track:37ozVDmL5b6NNVWFYgAlkz,"Stray Kids, Young Miko, Arcane, Tom Morello, League of Legends",Come Play (from the series Arcane League of Legends),Riot Games,121,121,2,548175,FR,2024-12-05
146,spotify:track:1zLscEYm2cKiTAunAvZbjv,"Damso, Kalash Criminel",Limbisa ngai,Trente-quatre centimes,11,53,3,548134,FR,2024-12-05
147,spotify:track:2aF78CWbNOyppg49sCZ4Cm,"Arcane, Marcus King",Sucker (from the series Arcane League of Legends),Riot Games,102,102,2,547244,FR,2024-12-05
148,spotify:track:7GLtEcaxxQpdK63YsiG51g,"PLK, Gazo",Ça mène à rien,Panenka Music,2,158,45,543450,FR,2024-12-05
149,spotify:track:6k4igBM2LeUezL2YmG5ggg,"Lacrim, Vacra",Joie de filles (feat. Vacra),PLATA O PLOMO,19,116,19,541563,FR,2024-12-05
150,spotify:track:0cAdtf6J8dsPFi04OVpKzx,Damso,Schéma,Trente-quatre centimes,10,49,3,537040,FR,2024-12-05
151,spotify:track:4CtSEl5KtwewxeKoajgzN5,"GIMS, Dadju",Terminal 2F,Play Two,37,174,16,536672,FR,2024-12-05
152,spotify:track:5cAzaNbU7AEgfsJgL9sbtX,Linh,Je pense à vous,Jo&Co / Black Star Music,152,162,2,535509,FR,2024-12-05
153,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,7,179,39,533974,FR,2024-12-05
154,spotify:track:5f5fBrOBCOpLoFaWao5RXu,Gambi,PETETE,Rec. 118,1,140,105,533911,FR,2024-12-05
155,spotify:track:4QIH0XYnCLoCl1WZIV08Pn,Zaho de Sagazan,La symphonie des éclairs,Universal Music Division Virgin Music Distribution Deal,23,155,43,532905,FR,2024-12-05
156,spotify:track:1hh4I80Aw00tYrSbkA4Mf7,"Dinos, Zed",STACKS,SPKTAQLR,156,-1,1,532712,FR,2024-12-05
157,spotify:track:7z7kvUQGwlC6iOl7vMuAr9,The Weeknd,Dancing In The Flames,XO / Republic Records,59,119,12,529211,FR,2024-12-05
158,spotify:track:7EMzOyDT87Uq9Hi08Mxe31,THEODORT,Wayeh,BUDOKAI / ERRRO,4,78,31,528840,FR,2024-12-05
159,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,"pgLang, under exclusive license to Interscope Records",66,66,2,524588,FR,2024-12-05
160,spotify:track:2c3MBL8fpnhzBGHFJWQ8yU,"DJ Snake, Hamza",Diana (with Hamza),DJ Snake Music Productions Limited,41,41,3,524306,FR,2024-12-05
161,spotify:track:2OrVl8djetZs39Mr3Ujkaf,"Houari, Jul",Vanillée,Rien 100 Rien,61,133,21,524190,FR,2024-12-05
162,spotify:track:071uK6V3dKj3BMNNzTEyRu,"Arcane, King Princess",Fantastic (from the series Arcane League of Legends),Riot Games,162,-1,1,522947,FR,2024-12-05
163,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,10K Projects,163,175,3,522745,FR,2024-12-05
164,spotify:track:0JaCXZzj9Rb6cwz8wKN0pk,"UZI, JKSN",50G,RPB Music,48,149,24,522573,FR,2024-12-05
165,spotify:track:2miptNhVu6KAZk5aaSUB3Y,"Werenoi, Gazo",La famine,AllPoints,13,130,7,520621,FR,2024-12-05
166,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,6,154,37,519891,FR,2024-12-05
167,spotify:track:1frmYvoVtyFlGypiapnkrX,"Kalash, Gazo",Tu le sais,Play Two,26,-1,50,518582,FR,2024-12-05
168,spotify:track:3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,6,163,65,516774,FR,2024-12-05
169,spotify:track:6yIh43XrY4Mc5xOxeagVhp,Tayc,Le temps,Play Two,1,-1,68,513291,FR,2024-12-05
170,spotify:track:3kzXT2poHInDISrXOgT1PR,Werenoi,Solitaire,PGP Records,14,134,121,509655,FR,2024-12-05
171,spotify:track:0FOSpvSUvyglu3sox8JJp9,Yorssy,Racks - Booska Nouvelle École,Netflix Music,56,112,18,508834,FR,2024-12-05
172,spotify:track:1O2mX6MrjsJlkCGEF0TVWL,PLK,Émotif (Booska 1H),Panenka Music,38,153,156,506545,FR,2024-12-05
173,spotify:track:0xVMWYKYXKpiKqejjCIMDQ,"Werenoi, Damso",Pyramide,AllPoints,1,150,42,504187,FR,2024-12-05
174,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,20,-1,10,498974,FR,2024-12-05
175,spotify:track:1bxP4M9ICllcg7mel8kH89,Dadju,Reine,Universal Music Division Capitol Music France,2,161,162,496947,FR,2024-12-05
176,spotify:track:1FEh2VLXCzHr4DhMLufrs5,Youka,Hm Hm hm,JAT KISS,146,169,6,494405,FR,2024-12-05
177,spotify:track:2FBfpNRDEsjxgT2WKxD7Za,"La Mano 1.9, Niska",Canon,R.A.T MUSIC,115,-1,5,492962,FR,2024-12-05
178,spotify:track:2ewjMyCbNv2X1dB2qIDCwD,Damso,Θ. Macarena,Universal Music Division Carthage Music,1,148,297,491009,FR,2024-12-05
179,spotify:track:5I2FIj9EDp0Fz32CJ9lZNF,Jul,Tu la love,Liga One Industry,107,168,33,489912,FR,2024-12-05
180,spotify:track:0VE1NQ4QwD6B69kSMfpIG7,"Damso, Angèle",Tout tenter,Trente-quatre centimes,13,64,3,487481,FR,2024-12-05
181,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,13,166,27,484030,FR,2024-12-05
182,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,49,-1,43,483796,FR,2024-12-05
183,spotify:track:7K1BLb6MpvKuGEPpHw35mO,"David Guetta, Alesso, Madison Love",Never Going Home Tonight (feat. Madison Love),Parlophone UK,133,171,5,481163,FR,2024-12-05
184,spotify:track:08a2Ve5gCAmvSomD1m2DJB,Carbonne,Bene,Play Two,184,-1,1,480167,FR,2024-12-05
185,spotify:track:2jg0zwe6fa4oWjzy1EvcWg,Helena,Summer Body,RCA Group,95,109,12,479709,FR,2024-12-05
186,spotify:track:0SKNkEMV313mE6oYsgVCgm,Jul,J'oublie tout,Liga One Industry,81,172,76,479059,FR,2024-12-05
187,spotify:track:3UEUbdm11ee93tzsQTQMre,Naps,Monica,Ok Many Industrie / 13Eme Art Music,172,-1,2,478356,FR,2024-12-05
188,spotify:track:4lkyaoULeHxX2ga6BGlqmw,KeBlack,Aucune attache,Motema records,5,74,44,478265,FR,2024-12-05
189,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,58,141,11,477296,FR,2024-12-05
190,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,55,-1,65,477087,FR,2024-12-05
191,spotify:track:5HEtuK03ygUzqca6yfgOYZ,Ninho,Lettre à une femme,Rec. 118 / Mal Luné Music,1,146,232,476643,FR,2024-12-05
192,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,164,164,4,474865,FR,2024-12-05
193,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,21,-1,15,468845,FR,2024-12-05
194,spotify:track:57InPX86dWSiQexyA7xx5i,Pierre Garnier,Ceux qu'on était,Columbia,1,173,44,465372,FR,2024-12-05
195,spotify:track:7LyJFHgMO5nYwsHZmVzj5W,Pierre Garnier,Nous on sait,Columbia,15,106,29,464855,FR,2024-12-05
196,spotify:track:6yg2N05MAebATBiYQytC6N,"Tiakola, RnBoi, Monsieur Nov",RESTE-LÀ,M3lo World / Atlantic Records,37,-1,10,464820,FR,2024-12-05
197,spotify:track:12AuK95PXCwbZ49VrTqlku,Bouss,Les heures,Le Grand Carré / Level Up Music,107,196,16,464742,FR,2024-12-05
198,spotify:track:656vbT8JKkVx7g1yG12L89,OBOY,Avec Toi,SYNDICATE RECORDS,36,136,179,463500,FR,2024-12-05
199,spotify:track:4ejn3u2wHmV4lQ4WGWIPeI,Damso,CHROME,Trente-quatre centimes,15,85,5,463489,FR,2024-12-05
200,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,15,187,38,461378,FR,2024-12-05
1,spotify:track:1Mzg6bu3hkCwJKEf7v49MN,SDM,CARTIER SANTOS,Universal Music Division Capitol Music France,1,1,5,4288986,FR,2024-10-31
2,spotify:track:5jX61gvbNenSDMldQrbtsU,SDM,POUR ELLE,Universal Music Division Capitol Music France,1,2,5,3121267,FR,2024-10-31
3,spotify:track:7ifFhxRIvYbe4IuzIkY2Qi,Bouss,Ça parle mal,Le Grand Carré / Level Up Music,3,3,9,2890398,FR,2024-10-31
4,spotify:track:0yyFAbTlOk7DFhh6RSug9S,GIMS,SOIS PAS TIMIDE,Play Two,1,4,15,2770873,FR,2024-10-31
5,spotify:track:2tT8SYE7NnNDKbBsHWPIDY,Guy2Bezbar,Monaco,Blue Magic Corp,3,5,15,2294422,FR,2024-10-31
6,spotify:track:5NWpquAje6NyvxD57oXNu6,"GIMS, DYSTINCT",SPIDER,Play Two,1,6,25,2067117,FR,2024-10-31
7,spotify:track:4mNttG8qiVh4BKrMUrUhCI,Dr. Yaro,Minimum ça,ELEVA,7,12,8,1961769,FR,2024-10-31
8,spotify:track:6IcsbETuviVu6UTiBTcxY4,Carbonne,Imagine,Play Two,1,9,26,1870545,FR,2024-10-31
9,spotify:track:6C0SXfD7rR46MpWK5VJSEw,"Tiakola, Ryflo, Oskoow",MANON B,M3lo World / Atlantic Records,2,7,9,1834122,FR,2024-10-31
10,spotify:track:5Cs4kQRpfYgcBMFsvezdbZ,"Ninho, Niska",Coco,Jefe Productions / Charo Inc / WMF / UMF,6,41,16,1814186,FR,2024-10-31
11,spotify:track:1HQQbaepsGB5uyTAGmSZxj,Yorssy,CRF - Nouvelle École,Netflix Music,5,10,16,1655504,FR,2024-10-31
12,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,12,17,11,1655407,FR,2024-10-31
13,spotify:track:5SLs7GOdSvWhbxxJkTqf2u,"Ninho, Niska",Collabo,Jefe Productions / Charo Inc / WMF / UMF,13,-1,1,1600558,FR,2024-10-31
14,spotify:track:0gyfvkV9v7FrgiSp1mGelq,"Ninho, Niska",Jungle,Jefe Productions / Charo Inc / WMF / UMF,14,-1,1,1569070,FR,2024-10-31
15,spotify:track:6JCjcuo4VKAP4bHhbHj6fe,"Tiakola, Genezio, Prototype",PONA NINI,M3lo World / Atlantic Records,7,11,6,1544792,FR,2024-10-31
16,spotify:track:2miptNhVu6KAZk5aaSUB3Y,"Werenoi, Gazo",La famine,AllPoints,13,13,2,1510160,FR,2024-10-31
17,spotify:track:0EDAdelJuVt815AlBn4HCF,"Ninho, Niska",Boucherie,Jefe Productions / Charo Inc / WMF / UMF,17,-1,1,1500863,FR,2024-10-31
18,spotify:track:4kmGM0IbzDPr2rT1nehI1r,AMK,Malya,Blood Brother's Records,7,14,9,1475539,FR,2024-10-31
19,spotify:track:2ynH9ETEo4OgLxNLJrcMKP,La Mano 1.9,I'M SORRY,R.A.T MUSIC,15,15,5,1446862,FR,2024-10-31
20,spotify:track:3Byu179ofnuChb4zF1fMhu,Werenoi,Pétunias,AllPoints,8,8,4,1406987,FR,2024-10-31
21,spotify:track:71vWRlfHefIMtoDnUPtXcf,"VEN1, Ramos.",Vanilla,NOUVO MONDE,14,19,9,1400046,FR,2024-10-31
22,spotify:track:6jElwivDtkQUv9QFGrdN26,"KeBlack, Franglish",Boucan (feat. Franglish),Motema Records,2,16,27,1388619,FR,2024-10-31
23,spotify:track:1edPU5OOn4YCWn9lR0nesC,Lynda,Passe ton chemin,Play Two,21,22,20,1358401,FR,2024-10-31
24,spotify:track:2PYMw8P6kuCHqhltz47XMr,Dadi,Bah Ouais - Nouvelle École,Netflix Music,4,18,15,1341832,FR,2024-10-31
25,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,15,21,17,1340478,FR,2024-10-31
26,spotify:track:4ikvK0etm3r2KgL9w32xMz,"Ninho, Niska",Ghetto Star,Jefe Productions / Charo Inc / WMF / UMF,26,-1,1,1313894,FR,2024-10-31
27,spotify:track:6hKkzk8UlVUj9ioPCyeH1O,Jul,Sous la lune,D'Or et de Platine,23,-1,8,1299329,FR,2024-10-31
28,spotify:track:6P3HLPsc5pWu3sZYxL0S9N,SANTA,Recommence-moi,999 Productions / Parlophone,28,32,27,1287761,FR,2024-10-31
29,spotify:track:7dzuYJwwtNnfcptmbD58aJ,Joé Dwèt Filé,4 Kampé,Play Two,29,-1,1,1274733,FR,2024-10-31
30,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,"Atlantic Records, THEBLACKLABEL",25,25,2,1264129,FR,2024-10-31
31,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,17,24,24,1237272,FR,2024-10-31
32,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,21,31,18,1225754,FR,2024-10-31
33,spotify:track:5emqWk3rC2dm20H2W4DI3e,"Ninho, Niska",Malsain,Jefe Productions / Charo Inc / WMF / UMF,33,-1,1,1198289,FR,2024-10-31
34,spotify:track:3PyRt7gpih7EPvV0fMWEom,VEN1,Hakayet,NOUVO MONDE,4,29,27,1190483,FR,2024-10-31
35,spotify:track:3KZN01EuBoqh04jyGXpnxr,KeBlack,Aucune attache,Motema records,5,26,39,1186588,FR,2024-10-31
36,spotify:track:7oLwILcYNPTNbmb4mJOGCE,"Ninho, Niska",Guitare,Jefe Productions / Charo Inc / WMF / UMF,36,-1,1,1176838,FR,2024-10-31
37,spotify:track:2KejCKgm7l3uefW9cFt8cH,"Kavinsky, Angèle, Phoenix",Nightcall,Universal Music Division Virgin Music Distribution Deal,18,34,6,1172382,FR,2024-10-31
38,spotify:track:15vGti1ooNZFlDUdlLukX6,"Booba, SDM",Dolce Camara,Universal Music Distribution Deal,2,23,38,1169769,FR,2024-10-31
39,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,2,35,59,1159547,FR,2024-10-31
40,spotify:track:1IPHJxo4Y20Rki9beIP1bN,"SDM, Hamza",TOKA,Universal Music Division Capitol Music France,5,20,7,1159252,FR,2024-10-31
41,spotify:track:0rWKdhSlW2U0EBj2lxqlar,"Ninho, Niska",Waribana,Jefe Productions / Charo Inc / WMF / UMF,41,-1,1,1152198,FR,2024-10-31
42,spotify:track:7jyKYXZGo4S8IQy3SrEyhD,GIMS,Où aller,Play Two,36,36,6,1108710,FR,2024-10-31
43,spotify:track:3KmGOpeFaltoCpzRAyrZJg,Leto,J’crois qu’ils ont pas compris,Rec.118 / Winterfell,3,28,12,1102110,FR,2024-10-31
44,spotify:track:7wOgZ1otoKYDvKyQKP1sNZ,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,9,30,86,1093602,FR,2024-10-31
45,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,37,30,1092677,FR,2024-10-31
46,spotify:track:4OMLC6CWEqwCvfv289QNlw,Werenoi,C63,AllPoints,38,38,2,1046050,FR,2024-10-31
47,spotify:track:2U4VauYsjUlDadH1bx0PBb,Lacrim,No lo sé,PLATA O PLOMO,4,33,18,1034462,FR,2024-10-31
48,spotify:track:15vgJnJKS1iNf0eHJLmv3a,"Ninho, Niska, Koba LaD",911,Jefe Productions / Charo Inc / WMF / UMF,18,195,8,1028202,FR,2024-10-31
49,spotify:track:7EMzOyDT87Uq9Hi08Mxe31,THEODORT,Wayeh,BUDOKAI / ERRRO,4,42,26,1022373,FR,2024-10-31
50,spotify:track:2s0ECLNrusYkBud3ZuoVrc,"Genezio, La Mano 1.9",EL GEMANO,Play Two,33,40,13,1006660,FR,2024-10-31
51,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,7,43,29,1003785,FR,2024-10-31
52,spotify:track:1M9jUi9pchew8ahF3rFERK,"Ninho, Niska",Du Sal,Jefe Productions / Charo Inc / WMF / UMF,52,-1,1,991938,FR,2024-10-31
